reach,x,t,day_no,date_time,Qi,Qsite,Ci,PAR,Cobs,Temp,P
1,538,2690,1,06/08/2019 07:15,64.57475,46.64622716,11.05,0.183516585,10.55,11.15,97.4
1,539,2695,1,06/08/2019 07:20,64.73766667,47.06347114,11.05,0.202122855,10.56,11.19,97.4
1,540,2700,1,06/08/2019 07:25,64.90058333,47.48071511,11.07,0.204571049,10.58,11.17,97.4
1,541,2705,1,06/08/2019 07:30,65.0635,47.89795909,11.08,0.214657606,10.62,11.04,97.4
1,542,2710,1,06/08/2019 07:35,65.22641667,48.31520307,11.1,0.2457007,10.59,11.19,97.4
1,543,2715,1,06/08/2019 07:40,65.38933333,48.73244704,11.1,0.229934334,10.66,10.99,97.4
1,544,2720,1,06/08/2019 07:45,65.55225,49.14969102,11.12,0.205942037,10.65,11.04,97.4
1,545,2725,1,06/08/2019 07:50,65.71516667,49.566935,11.14,0.179893258,10.63,11.14,97.4
1,546,2730,1,06/08/2019 07:55,65.87808333,49.98417898,11.15,0.189294321,10.64,11.13,97.4
1,547,2735,1,06/08/2019 08:00,66.041,50.40142295,11.18,0.186846128,10.66,11.1,97.4
1,548,2740,1,06/08/2019 08:05,66.02041667,50.7536236,11.19,0.174703088,10.71,10.99,97.4
1,549,2745,1,06/08/2019 08:10,65.99983333,51.10582425,11.2,0.194484492,10.71,10.85,97.4
1,550,2750,1,06/08/2019 08:15,65.97925,51.4580249,11.22,0.180480825,10.69,11.03,97.4
1,551,2755,1,06/08/2019 08:20,65.95866667,51.81022555,11.28,0.178032631,10.72,10.99,97.4
1,552,2760,1,06/08/2019 08:25,65.93808333,52.1624262,11.3,0.144149633,10.72,10.97,97.4
1,553,2765,1,06/08/2019 08:30,65.9175,52.51462685,11.42,0.094108558,10.73,10.94,97.4
1,554,2770,1,06/08/2019 08:35,65.89691667,52.86682749,11.44,0.118100854,10.75,10.89,97.4
1,555,2775,1,06/08/2019 08:40,65.87633333,53.21902814,11.41,0.178424342,10.76,10.89,97.4
1,556,2780,1,06/08/2019 08:45,65.85575,53.57122879,11.43,0.25608104,10.73,10.99,97.4
1,557,2785,1,06/08/2019 08:50,65.83516667,53.92342944,11.43,0.317481733,10.75,10.96,97.4
1,558,2790,1,06/08/2019 08:55,65.81458333,54.27563009,11.43,0.349797887,10.8,10.83,97.4
1,559,2795,1,06/08/2019 09:00,65.794,54.62783074,11.44,0.355281841,10.78,10.83,97.4
1,560,2800,1,06/08/2019 09:05,65.73816667,54.8807991,11.44,0.343236729,10.77,11.01,97.4
1,561,2805,1,06/08/2019 09:10,65.68233333,55.13376745,11.45,0.372908834,10.77,10.98,97.4
1,562,2810,1,06/08/2019 09:15,65.6265,55.38673581,11.46,0.398467974,10.8,10.79,97.4
1,563,2815,1,06/08/2019 09:20,65.57066667,55.63970417,11.44,0.334912871,10.8,10.87,97.4
1,564,2820,1,06/08/2019 09:25,65.51483333,55.89267252,11.46,0.313172913,10.82,10.88,97.4
1,565,2825,1,06/08/2019 09:30,65.459,56.14564088,11.43,0.346957983,10.81,10.91,97.3
1,566,2830,1,06/08/2019 09:35,65.40316667,56.39860924,11.45,0.395236359,10.83,10.9,97.3
1,567,2835,1,06/08/2019 09:40,65.34733333,56.65157759,11.45,0.413450918,10.84,11.01,97.3
1,568,2840,1,06/08/2019 09:45,65.2915,56.90454595,11.44,0.423537476,10.84,11,97.3
1,569,2845,1,06/08/2019 09:50,65.23566667,57.15751431,11.44,0.419032799,10.84,10.97,97.3
1,570,2850,1,06/08/2019 09:55,65.17983333,57.41048267,11.43,0.314348045,10.84,10.96,97.3
1,571,2855,1,06/08/2019 10:00,65.124,57.66345102,11.45,0.257060318,10.88,10.99,97.3
1,572,2860,1,06/08/2019 10:05,65.19466667,57.83310748,11.43,0.392396454,10.85,11.03,97.3
1,573,2865,1,06/08/2019 10:10,65.26533333,58.00276395,11.43,0.507363621,10.89,10.97,97.3
1,574,2870,1,06/08/2019 10:15,65.336,58.17242041,11.42,0.611950447,10.87,11.12,97.3
1,575,2875,1,06/08/2019 10:20,65.40666667,58.34207687,11.44,0.627814741,10.89,10.98,97.3
1,576,2880,1,06/08/2019 10:25,65.47733333,58.51173333,11.43,0.422362343,10.9,10.96,97.3
1,577,2885,1,06/08/2019 10:30,65.548,58.6813898,11.44,0.354988058,10.89,11.02,97.3
1,578,2890,1,06/08/2019 10:35,65.61866667,58.85104626,11.43,0.409729664,10.87,11.14,97.3
1,579,2895,1,06/08/2019 10:40,65.68933333,59.02070272,11.43,0.359688589,10.89,11.13,97.3
1,580,2900,1,06/08/2019 10:45,65.76,59.19035918,11.43,0.313564623,10.88,11.17,97.3
1,581,2905,1,06/08/2019 10:50,65.83066667,59.36001564,11.43,0.358905167,10.91,11.1,97.3
1,582,2910,1,06/08/2019 10:55,65.90133333,59.52967211,11.42,0.382799536,10.91,11.13,97.3
1,583,2915,1,06/08/2019 11:00,65.972,59.69932857,11.43,0.421970632,10.91,11.22,97.3
1,584,2920,1,06/08/2019 11:05,65.58316667,59.84234544,11.44,0.426769091,10.91,11.19,97.3
1,585,2925,1,06/08/2019 11:10,65.19433333,59.98536232,11.41,0.411590291,10.92,11.24,97.3
1,586,2930,1,06/08/2019 11:15,64.8055,60.12837919,11.41,0.378784498,10.91,11.29,97.3
1,587,2935,1,06/08/2019 11:20,64.41666667,60.27139607,11.4,0.286144856,10.89,11.33,97.3
1,588,2940,1,06/08/2019 11:25,64.02783333,60.41441294,11.41,0.264404898,10.92,11.32,97.3
1,589,2945,1,06/08/2019 11:30,63.639,60.55742982,11.38,0.326099374,10.89,11.37,97.3
1,590,2950,1,06/08/2019 11:35,63.25016667,60.7004467,11.36,0.368012447,10.91,11.32,97.3
1,591,2955,1,06/08/2019 11:40,62.86133333,60.84346357,11.35,0.485819518,10.91,11.39,97.3
1,592,2960,1,06/08/2019 11:45,62.4725,60.98648045,11.36,0.517450178,10.91,11.47,97.3
1,593,2965,1,06/08/2019 11:50,62.08366667,61.12949732,11.35,0.435876371,10.92,11.51,97.3
1,594,2970,1,06/08/2019 11:55,61.69483333,61.2725142,11.34,0.229542623,10.92,11.5,97.3
1,595,2975,1,06/08/2019 12:00,61.306,61.41553107,11.34,0.11741536,10.91,11.52,97.3
1,596,2980,1,06/08/2019 12:05,60.3715,61.41303122,11.31,0.090191449,10.91,11.57,97.3
1,597,2985,1,06/08/2019 12:10,59.437,61.41053138,11.31,0.136119559,10.91,11.56,97.3
1,598,2990,1,06/08/2019 12:15,58.5025,61.40803153,11.29,0.192330081,10.9,11.57,97.3
1,599,2995,1,06/08/2019 12:20,57.568,61.40553168,11.29,0.253534919,10.91,11.6,97.3
1,600,3000,1,06/08/2019 12:25,56.6335,61.40303184,11.29,0.272826684,10.92,11.6,97.3
1,601,3005,1,06/08/2019 12:30,55.699,61.40053199,11.29,0.232284599,10.94,11.53,97.3
1,602,3010,1,06/08/2019 12:35,54.7645,61.39803214,11.27,0.155803034,10.95,11.58,97.3
1,603,3015,1,06/08/2019 12:40,53.83,61.39553229,11.25,0.14385585,10.95,11.6,97.3
1,604,3020,1,06/08/2019 12:45,52.8955,61.39303245,11.24,0.172646606,10.94,11.64,97.3
1,605,3025,1,06/08/2019 12:50,51.961,61.3905326,11.21,0.184104151,10.96,11.58,97.3
1,606,3030,1,06/08/2019 12:55,51.0265,61.38803275,11.21,0.146499899,10.97,11.62,97.3
1,607,3035,1,06/08/2019 13:00,50.092,61.38553291,11.19,0.150417009,10.98,11.59,97.3
1,608,3040,1,06/08/2019 13:05,50.04058333,61.128342,11.19,0.13043975,11,11.51,97.3
1,609,3045,1,06/08/2019 13:10,49.98916667,60.87115109,11.18,0.128481195,11.01,11.57,97.3
1,610,3050,1,06/08/2019 13:15,49.93775,60.61396019,11.18,0.135923703,11.01,11.59,97.3
1,611,3055,1,06/08/2019 13:20,49.88633333,60.35676928,11.15,0.135825775,11.04,11.51,97.3
1,612,3060,1,06/08/2019 13:25,49.83491667,60.09957838,11.15,0.124074447,11.04,11.57,97.3
1,613,3065,1,06/08/2019 13:30,49.7835,59.84238747,11.14,0.109679069,11.06,11.55,97.3
1,614,3070,1,06/08/2019 13:35,49.73208333,59.58519657,11.11,0.12740399,11.07,11.46,97.3
1,615,3075,1,06/08/2019 13:40,49.68066667,59.32800566,11.11,0.13474857,11.05,11.55,97.3
1,616,3080,1,06/08/2019 13:45,49.62925,59.07081476,11.11,0.150710792,11.06,11.57,97.3
1,617,3085,1,06/08/2019 13:50,49.57783333,58.81362385,11,0.17460516,11.07,11.5,97.3
1,618,3090,1,06/08/2019 13:55,49.52641667,58.55643295,11,0.200556012,11.09,11.5,97.3
1,619,3095,1,06/08/2019 14:00,49.475,58.29924204,10.99,0.221904259,11.12,11.44,97.3
1,620,3100,1,06/08/2019 14:05,50.27083333,58.09907959,10.98,0.236201709,11.1,11.49,97.3
1,621,3105,1,06/08/2019 14:10,51.06666667,57.89891715,10.95,0.27556866,11.13,11.44,97.3
1,622,3110,1,06/08/2019 14:15,51.8625,57.69875471,10.94,0.280856758,11.12,11.47,97.4
1,623,3115,1,06/08/2019 14:20,52.65833333,57.49859226,10.93,0.234243154,11.16,11.48,97.4
1,624,3120,1,06/08/2019 14:25,53.45416667,57.29842982,10.92,0.213090762,11.19,11.41,97.4
1,625,3125,1,06/08/2019 14:30,54.25,57.09826737,10.91,0.207900592,11.19,11.41,97.3
1,626,3130,1,06/08/2019 14:35,55.04583333,56.89810493,10.91,0.176955426,11.2,11.39,97.3
1,627,3135,1,06/08/2019 14:40,55.84166667,56.69794248,10.9,0.177836776,11.18,11.47,97.3
1,628,3140,1,06/08/2019 14:45,56.6375,56.49778004,10.91,0.183222802,11.2,11.45,97.3
1,629,3145,1,06/08/2019 14:50,57.43333333,56.29761759,11.04,0.183418657,11.22,11.38,97.3
1,630,3150,1,06/08/2019 14:55,58.22916667,56.09745515,11.03,0.183222802,11.23,11.4,97.3
1,631,3155,1,06/08/2019 15:00,59.025,55.8972927,11.04,0.165693736,11.26,11.34,97.3
1,632,3160,1,06/08/2019 15:05,59.3195,55.96816483,11.04,0.147185393,11.25,11.36,97.3
1,633,3165,1,06/08/2019 15:10,59.614,56.03903696,11.03,0.156096818,11.26,11.34,97.3
1,634,3170,1,06/08/2019 15:15,59.9085,56.10990908,11.04,0.162462121,11.27,11.36,97.3
1,635,3175,1,06/08/2019 15:20,60.203,56.18078121,11.02,0.177347137,11.27,11.38,97.3
1,636,3180,1,06/08/2019 15:25,60.4975,56.25165334,11.04,0.189098466,11.3,11.29,97.3
1,637,3185,1,06/08/2019 15:30,60.792,56.32252547,11.04,0.235222431,11.27,11.39,97.3
1,638,3190,1,06/08/2019 15:35,61.0865,56.39339759,11.05,0.289180616,11.33,11.27,97.3
1,639,3195,1,06/08/2019 15:40,61.381,56.46426972,11.07,0.315327323,11.32,11.32,97.3
1,640,3200,1,06/08/2019 15:45,61.6755,56.53514185,11.08,0.314543901,11.32,11.32,97.3
1,641,3205,1,06/08/2019 15:50,61.97,56.60601397,11.1,0.305632477,11.32,11.34,97.3
1,642,3210,1,06/08/2019 15:55,62.2645,56.6768861,11.1,0.186454417,11.33,11.37,97.3
1,643,3215,1,06/08/2019 16:00,62.559,56.74775823,11.11,0.128579123,11.38,11.2,97.4
1,644,3220,1,06/08/2019 16:05,62.951,56.87968549,11.12,0.141995223,11.39,11.15,97.4
1,645,3225,1,06/08/2019 16:10,63.343,57.01161275,11.11,0.138078113,11.36,11.29,97.4
1,646,3230,1,06/08/2019 16:15,63.735,57.14354,11.13,0.147577104,11.38,11.28,97.3
1,647,3235,1,06/08/2019 16:20,64.127,57.27546726,11.13,0.165889592,11.35,11.35,97.3
1,648,3240,1,06/08/2019 16:25,64.519,57.40739452,11.17,0.161286988,11.36,11.28,97.3
1,649,3245,1,06/08/2019 16:30,64.911,57.53932178,11.16,0.15903465,11.42,11.18,97.3
1,650,3250,1,06/08/2019 16:35,65.303,57.67124904,11.16,0.181460102,11.41,11.2,97.3
1,651,3255,1,06/08/2019 16:40,65.695,57.8031763,11.2,0.181068391,11.42,11.17,97.3
1,652,3260,1,06/08/2019 16:45,66.087,57.93510355,11.2,0.163637254,11.43,11.22,97.3
1,653,3265,1,06/08/2019 16:50,66.479,58.06703081,11.23,0.12564129,11.43,11.17,97.3
1,654,3270,1,06/08/2019 16:55,66.871,58.19895807,11.23,0.104293043,11.44,11.2,97.3
1,655,3275,1,06/08/2019 17:00,67.263,58.33088533,11.24,0.094794052,11.44,11.14,97.3
1,656,3280,1,06/08/2019 17:05,67.27375,58.53425924,11.25,0.092541714,11.42,11.22,97.3
1,657,3285,1,06/08/2019 17:10,67.2845,58.73763314,11.25,0.0857847,11.45,11.1,97.3
1,658,3290,1,06/08/2019 17:15,67.29525,58.94100705,11.25,0.096850535,11.41,11.23,97.3
1,659,3295,1,06/08/2019 17:20,67.306,59.14438095,11.27,0.107916369,11.41,11.22,97.3
1,660,3300,1,06/08/2019 17:25,67.31675,59.34775486,11.25,0.113498251,11.45,11.17,97.3
1,661,3305,1,06/08/2019 17:30,67.3275,59.55112877,11.25,0.128970834,11.42,11.22,97.3
1,662,3310,1,06/08/2019 17:35,67.33825,59.75450267,11.26,0.151885925,11.44,11.17,97.3
1,663,3315,1,06/08/2019 17:40,67.349,59.95787658,11.27,0.159720144,11.43,11.14,97.3
1,664,3320,1,06/08/2019 17:45,67.35975,60.16125048,11.29,0.167652291,11.44,11.17,97.3
1,665,3325,1,06/08/2019 17:50,67.3705,60.36462439,11.28,0.168239857,11.44,11.17,97.3
1,666,3330,1,06/08/2019 17:55,67.38125,60.5679983,11.29,0.172646606,11.42,11.18,97.3
1,667,3335,1,06/08/2019 18:00,67.392,60.7713722,11.3,0.175094799,11.42,11.19,97.3
1,668,3340,1,06/08/2019 18:05,67.412,60.92254973,11.3,0.177249209,11.42,11.17,97.3
1,669,3345,1,06/08/2019 18:10,67.432,61.07372725,11.3,0.177347137,11.44,11.08,97.3
1,670,3350,1,06/08/2019 18:15,67.452,61.22490477,11.32,0.175290655,11.44,11.21,97.3
1,671,3355,1,06/08/2019 18:20,67.472,61.37608229,11.32,0.1867482,11.45,11.15,97.3
1,672,3360,1,06/08/2019 18:25,67.492,61.52725982,11.31,0.184495862,11.44,11.14,97.3
1,673,3365,1,06/08/2019 18:30,67.512,61.67843734,11.32,0.164910314,11.48,11.05,97.3
1,674,3370,1,06/08/2019 18:35,67.532,61.82961486,11.31,0.113498251,11.44,11.15,97.3
1,675,3375,1,06/08/2019 18:40,67.552,61.98079239,11.3,0.083728218,11.45,11.17,97.3
1,676,3380,1,06/08/2019 18:45,67.572,62.13196991,11.29,0.08274894,11.46,11.14,97.3
1,677,3385,1,06/08/2019 18:50,67.592,62.28314743,11.3,0.062282043,11.46,11.12,97.3
1,678,3390,1,06/08/2019 18:55,67.612,62.43432495,11.29,0.046956351,11.46,11.12,97.3
1,679,3395,1,06/08/2019 19:00,67.632,62.58550248,11.27,0.044322095,11.45,11.13,97.3
1,680,3400,1,06/08/2019 19:05,67.62533333,62.7009715,11.25,0.040826075,11.48,11.02,97.3
1,681,3405,1,06/08/2019 19:10,67.61866667,62.81644052,11.25,0.038994826,11.44,11.16,97.3
1,682,3410,1,06/08/2019 19:15,67.612,62.93190954,11.23,0.05835514,11.48,10.98,97.3
1,683,3415,1,06/08/2019 19:20,67.60533333,63.04737856,11.22,0.051793982,11.46,11.02,97.3
1,684,3420,1,06/08/2019 19:25,67.59866667,63.16284758,11.21,0.039837005,11.45,11.08,97.3
1,685,3425,1,06/08/2019 19:30,67.592,63.2783166,11.19,0.036262642,11.43,11.07,97.3
1,686,3430,1,06/08/2019 19:35,67.58533333,63.39378562,11.17,0.032257398,11.43,11.04,97.3
1,687,3435,1,06/08/2019 19:40,67.57866667,63.50925464,11.17,0.02912371,11.41,11.04,97.3
1,688,3440,1,06/08/2019 19:45,67.572,63.62472367,11.15,0.024873646,11.45,10.99,97.3
1,689,3445,1,06/08/2019 19:50,67.56533333,63.74019269,11.14,0.022219804,11.46,11.01,97.3
1,690,3450,1,06/08/2019 19:55,67.55866667,63.85566171,11.13,0.017274453,11.41,10.98,97.3
1,691,3455,1,06/08/2019 20:00,67.552,63.97113073,11.1,0.014806674,11.39,11.07,97.3
1,692,3460,1,06/08/2019 20:05,67.56325,64.05318374,11.09,0.013063561,11.43,10.96,97.3
1,693,3465,1,06/08/2019 20:10,67.5745,64.13523675,11.09,0.011956977,11.4,10.97,97.3
1,694,3470,1,06/08/2019 20:15,67.58575,64.21728976,11.07,0.009303135,11.35,11.03,97.3
1,695,3475,1,06/08/2019 20:20,67.597,64.29934277,11.06,0.007780359,11.36,10.97,97.3
1,696,3480,1,06/08/2019 20:25,67.60825,64.38139578,11.04,0.0072633,11.37,10.92,97.3
1,697,3485,1,06/08/2019 20:30,67.6195,64.46344879,11.02,0.006416226,11.35,10.98,97.3
1,698,3490,1,06/08/2019 20:35,67.63075,64.5455018,11,0.005031527,11.33,11.03,97.3
1,699,3495,1,06/08/2019 20:40,67.642,64.62755481,10.99,0.004048333,11.31,11.02,97.3
1,700,3500,1,06/08/2019 20:45,67.65325,64.70960782,10.98,0.003065138,11.31,10.94,97.3
1,701,3505,1,06/08/2019 20:50,67.6645,64.79166083,10.98,0.002189664,11.27,10.98,97.3
1,702,3510,1,06/08/2019 20:55,67.67575,64.87371385,10.96,0.001055661,11.28,10.97,97.3
1,703,3515,1,06/08/2019 21:00,67.687,64.95576686,10.95,0.000645344,11.28,10.98,97.3
1,704,3520,1,06/08/2019 21:05,67.66466667,65.018416,10.94,0.000369188,11.25,10.99,97.3
1,705,3525,1,06/08/2019 21:10,67.64233333,65.08106514,10.93,0.00016256,11.24,11.01,97.3
1,706,3530,1,06/08/2019 21:15,67.62,65.14371428,10.91,4.70E-05,11.23,11,97.3
1,707,3535,1,06/08/2019 21:20,67.59766667,65.20636343,10.98,0,11.22,10.99,97.3
1,708,3540,1,06/08/2019 21:25,67.57533333,65.26901257,10.98,0,11.22,10.94,97.3
1,709,3545,1,06/08/2019 21:30,67.553,65.33166171,10.97,0,11.2,10.98,97.3
1,710,3550,1,06/08/2019 21:35,67.53066667,65.39431085,10.97,0,11.18,10.96,97.3
1,711,3555,1,06/08/2019 21:40,67.50833333,65.45696,10.98,0,11.19,10.96,97.3
1,712,3560,1,06/08/2019 21:45,67.486,65.51960914,10.99,0,11.17,10.95,97.3
1,713,3565,1,06/08/2019 21:50,67.46366667,65.58225828,10.96,0,11.17,10.94,97.3
1,714,3570,1,06/08/2019 21:55,67.44133333,65.64490742,10.98,0,11.15,10.94,97.3
1,715,3575,1,06/08/2019 22:00,67.419,65.70755656,10.97,0,11.13,10.97,97.3
1,716,3580,1,06/08/2019 22:05,66.67516667,65.74684159,10.95,0,11.12,10.93,97.3
1,717,3585,1,06/08/2019 22:10,65.93133333,65.78612661,10.97,0,11.12,10.89,97.3
1,718,3590,1,06/08/2019 22:15,65.1875,65.82541163,10.97,0,11.11,10.91,97.3
1,719,3595,1,06/08/2019 22:20,64.44366667,65.86469665,10.97,0,11.1,10.9,97.3
1,720,3600,1,06/08/2019 22:25,63.69983333,65.90398168,10.97,0,11.09,10.91,97.3
1,721,3605,1,06/08/2019 22:30,62.956,65.9432667,10.99,0,11.08,10.91,97.3
1,722,3610,1,06/08/2019 22:35,62.21216667,65.98255172,10.97,0,11.06,10.89,97.3
1,723,3615,1,06/08/2019 22:40,61.46833333,66.02183674,10.98,0,11.06,10.88,97.3
1,724,3620,1,06/08/2019 22:45,60.7245,66.06112177,10.97,0,11.05,10.87,97.4
1,725,3625,1,06/08/2019 22:50,59.98066667,66.10040679,10.97,0,11.05,10.84,97.4
1,726,3630,1,06/08/2019 22:55,59.23683333,66.13969181,10.97,0,11.05,10.83,97.4
1,727,3635,1,06/08/2019 23:00,58.493,66.17897683,10.96,0,11.03,10.83,97.4
1,728,3640,1,06/08/2019 23:05,57.04575,66.00273677,10.95,0,11.03,10.83,97.4
1,729,3645,1,06/08/2019 23:10,55.5985,65.82649671,10.95,0,11.02,10.82,97.4
1,730,3650,1,06/08/2019 23:15,54.15125,65.65025665,10.96,0,11.01,10.77,97.4
1,731,3655,1,06/08/2019 23:20,52.704,65.47401659,10.96,0,10.99,10.8,97.4
1,732,3660,1,06/08/2019 23:25,51.25675,65.29777653,10.95,0,10.99,10.8,97.3
1,733,3665,1,06/08/2019 23:30,49.8095,65.12153647,10.94,0,10.98,10.78,97.4
1,734,3670,1,06/08/2019 23:35,48.36225,64.94529641,10.94,0,10.98,10.78,97.3
1,735,3675,1,06/08/2019 23:40,46.915,64.76905635,10.93,0,10.97,10.76,97.4
1,736,3680,1,06/08/2019 23:45,45.46775,64.59281629,10.92,0,10.98,10.72,97.4
1,737,3685,1,06/08/2019 23:50,44.0205,64.41657623,10.91,0,10.95,10.75,97.4
1,738,3690,1,06/08/2019 23:55,42.57325,64.24033617,10.89,0,10.94,10.72,97.4
1,739,3695,2,07/08/2019 00:00,41.126,64.06409611,10.89,0,10.92,10.72,97.4
1,740,3700,2,07/08/2019 00:05,40.13208333,63.54102999,10.86,0,10.93,10.67,97.4
1,741,3705,2,07/08/2019 00:10,39.13816667,63.01796388,10.85,0,10.93,10.68,97.4
1,742,3710,2,07/08/2019 00:15,38.14425,62.49489777,10.83,0,10.92,10.67,97.4
1,743,3715,2,07/08/2019 00:20,37.15033333,61.97183165,10.83,0,10.92,10.63,97.4
1,744,3720,2,07/08/2019 00:25,36.15641667,61.44876554,10.84,0,10.93,10.59,97.4
1,745,3725,2,07/08/2019 00:30,35.1625,60.92569943,10.83,0,10.92,10.54,97.4
1,746,3730,2,07/08/2019 00:35,34.16858333,60.40263331,10.82,0,10.9,10.57,97.4
1,747,3735,2,07/08/2019 00:40,33.17466667,59.8795672,10.8,0,10.93,10.49,97.3
1,748,3740,2,07/08/2019 00:45,32.18075,59.35650109,10.79,0,10.91,10.49,97.3
1,749,3745,2,07/08/2019 00:50,31.18683333,58.83343497,10.79,0,10.88,10.53,97.3
1,750,3750,2,07/08/2019 00:55,30.19291667,58.31036886,10.78,0,10.88,10.55,97.3
1,751,3755,2,07/08/2019 01:00,29.199,57.78730275,10.77,0,10.89,10.51,97.3
1,752,3760,2,07/08/2019 01:05,28.81983333,57.14235494,10.75,0,10.89,10.44,97.3
1,753,3765,2,07/08/2019 01:10,28.44066667,56.49740713,10.75,0,10.85,10.47,97.3
1,754,3770,2,07/08/2019 01:15,28.0615,55.85245932,10.73,0,10.88,10.35,97.3
1,755,3775,2,07/08/2019 01:20,27.68233333,55.20751151,10.73,0,10.85,10.47,97.3
1,756,3780,2,07/08/2019 01:25,27.30316667,54.56256371,10.73,0,10.87,10.4,97.3
1,757,3785,2,07/08/2019 01:30,26.924,53.9176159,10.71,0,10.85,10.38,97.3
1,758,3790,2,07/08/2019 01:35,26.54483333,53.27266809,10.7,0,10.83,10.42,97.3
1,759,3795,2,07/08/2019 01:40,26.16566667,52.62772028,10.66,0,10.85,10.33,97.3
1,760,3800,2,07/08/2019 01:45,25.7865,51.98277247,10.66,0,10.88,10.3,97.3
1,761,3805,2,07/08/2019 01:50,25.40733333,51.33782466,10.65,0,10.81,10.4,97.3
1,762,3810,2,07/08/2019 01:55,25.02816667,50.69287686,10.62,0,10.86,10.27,97.3
1,763,3815,2,07/08/2019 02:00,24.649,50.04792905,10.6,0,10.82,10.29,97.3
1,764,3820,2,07/08/2019 02:05,24.75725,49.48286847,10.57,0,10.83,10.28,97.3
1,765,3825,2,07/08/2019 02:10,24.8655,48.9178079,10.54,0,10.78,10.36,97.3
1,766,3830,2,07/08/2019 02:15,24.97375,48.35274732,10.52,0,10.8,10.33,97.3
1,767,3835,2,07/08/2019 02:20,25.082,47.78768674,10.49,0,10.81,10.25,97.3
1,768,3840,2,07/08/2019 02:25,25.19025,47.22262617,10.46,0,10.8,10.27,97.3
1,769,3845,2,07/08/2019 02:30,25.2985,46.65756559,10.45,0,10.8,10.25,97.3
1,770,3850,2,07/08/2019 02:35,25.40675,46.09250502,10.4,0,10.79,10.24,97.3
1,771,3855,2,07/08/2019 02:40,25.515,45.52744444,10.39,0,10.8,10.2,97.3
1,772,3860,2,07/08/2019 02:45,25.62325,44.96238386,10.35,0,10.75,10.28,97.3
1,773,3865,2,07/08/2019 02:50,25.7315,44.39732329,10.34,0,10.75,10.29,97.3
1,774,3870,2,07/08/2019 02:55,25.83975,43.83226271,10.31,0,10.74,10.27,97.3
1,775,3875,2,07/08/2019 03:00,25.948,43.26720214,10.29,0,10.74,10.22,97.3
1,776,3880,2,07/08/2019 03:05,25.74391667,42.88715189,10.27,0,10.72,10.27,97.3
1,777,3885,2,07/08/2019 03:10,25.53983333,42.50710163,10.27,0,10.74,10.22,97.3
1,778,3890,2,07/08/2019 03:15,25.33575,42.12705138,10.25,0,10.72,10.24,97.3
1,779,3895,2,07/08/2019 03:20,25.13166667,41.74700113,10.23,0,10.71,10.25,97.3
1,780,3900,2,07/08/2019 03:25,24.92758333,41.36695088,10.18,0,10.73,10.14,97.3
1,781,3905,2,07/08/2019 03:30,24.7235,40.98690063,10.19,0,10.7,10.22,97.3
1,782,3910,2,07/08/2019 03:35,24.51941667,40.60685038,10.16,0,10.69,10.23,97.3
1,783,3915,2,07/08/2019 03:40,24.31533333,40.22680013,10.14,0,10.69,10.23,97.3
1,784,3920,2,07/08/2019 03:45,24.11125,39.84674988,10.12,0,10.68,10.18,97.3
1,785,3925,2,07/08/2019 03:50,23.90716667,39.46669963,10.11,0,10.69,10.16,97.3
1,786,3930,2,07/08/2019 03:55,23.70308333,39.08664938,10.09,0,10.67,10.21,97.3
1,787,3935,2,07/08/2019 04:00,23.499,38.70659913,10.08,1.76E-05,10.69,10.14,97.3
1,788,3940,2,07/08/2019 04:05,26.10233333,38.37715989,10.06,0.000123389,10.65,10.2,97.3
1,789,3945,2,07/08/2019 04:10,28.70566667,38.04772065,10.04,0.000313369,10.64,10.21,97.3
1,790,3950,2,07/08/2019 04:15,31.309,37.71828141,10.03,0.000756981,10.65,10.17,97.3
1,791,3955,2,07/08/2019 04:20,33.91233333,37.38884217,10.01,0.001378823,10.64,10.18,97.3
1,792,3960,2,07/08/2019 04:25,36.51566667,37.05940293,10.01,0.002291509,10.64,10.16,97.3
1,793,3965,2,07/08/2019 04:30,39.119,36.72996369,9.99,0.003396134,10.62,10.2,97.3
1,794,3970,2,07/08/2019 04:35,41.72233333,36.40052445,9.97,0.004562453,10.62,10.19,97.3
1,795,3975,2,07/08/2019 04:40,44.32566667,36.07108521,9.95,0.006853963,10.64,10.12,97.3
1,796,3980,2,07/08/2019 04:45,46.929,35.74164597,9.94,0.009518576,10.62,10.17,97.3
1,797,3985,2,07/08/2019 04:50,49.53233333,35.41220673,9.94,0.015404034,10.6,10.17,97.3
1,798,3990,2,07/08/2019 04:55,52.13566667,35.08276749,9.94,0.01803829,10.61,10.15,97.3
1,799,3995,2,07/08/2019 05:00,54.739,34.75332825,9.94,0.021044671,10.59,10.21,97.3
1,800,4000,2,07/08/2019 05:05,55.21925,35.1874638,9.94,0.023463487,10.6,10.18,97.3
1,801,4005,2,07/08/2019 05:10,55.6995,35.62159934,9.95,0.02421753,10.59,10.18,97.3
1,802,4010,2,07/08/2019 05:15,56.17975,36.05573489,9.98,0.031904858,10.59,10.19,97.3
1,803,4015,2,07/08/2019 05:20,56.66,36.48987044,9.99,0.037369226,10.58,10.16,97.3
1,804,4020,2,07/08/2019 05:25,57.14025,36.92400598,10.02,0.038661872,10.58,10.18,97.3
1,805,4025,2,07/08/2019 05:30,57.6205,37.35814153,10.05,0.046662568,10.6,10.13,97.3
1,806,4030,2,07/08/2019 05:35,58.10075,37.79227708,10.09,0.047073865,10.58,10.18,97.3
