reach,x,t,date_time,Qi,Q,Qsite,Ci,PAR,Cs,Cobs,PAR_umol
1,239,1195,05/08/2019 06:20,55.63266667,34.76839281,2086.103569,10.15,0.083238579,10.74038622,10.64,85
1,240,1200,05/08/2019 06:25,55.83458333,35.2426536,2114.559216,10.26,0.092345859,10.73281717,10.63,94.3
1,241,1205,05/08/2019 06:30,56.0365,35.71691439,2143.014863,10.36,0.099690439,10.74774321,10.64,101.8
1,242,1210,05/08/2019 06:35,56.23841667,36.19117518,2171.470511,10.44,0.11134384,10.75268102,10.66,113.7
1,243,1215,05/08/2019 06:40,56.44033333,36.66543596,2199.926158,10.5,0.125445435,10.78089932,10.69,128.1
1,244,1220,05/08/2019 06:45,56.64225,37.13969675,2228.381805,10.57,0.139644957,10.75026276,10.66,142.6
1,245,1225,05/08/2019 06:50,56.84416667,37.61395754,2256.837452,10.64,0.150025298,10.77570227,10.71,153.2
1,246,1230,05/08/2019 06:55,57.04608333,38.08821833,2285.2931,10.73,0.157076095,10.76555343,10.71,160.4
1,247,1235,05/08/2019 07:00,57.248,38.56247912,2313.748747,10.81,0.168533641,10.77326799,10.73,172.1
1,248,1240,05/08/2019 07:05,57.26233333,38.97281817,2338.36909,10.89,0.175094799,10.77801019,10.74,178.8
1,249,1245,05/08/2019 07:10,57.27666667,39.38315723,2362.989434,10.94,0.191840443,10.79547132,10.77,195.9
1,250,1250,05/08/2019 07:15,57.291,39.79349628,2387.609777,10.99,0.209565364,10.82343247,10.81,214
1,251,1255,05/08/2019 07:20,57.30533333,40.20383534,2412.23012,11.01,0.220827054,10.78760163,10.8,225.5
1,252,1260,05/08/2019 07:25,57.31966667,40.6141744,2436.850464,11.05,0.223960741,10.78438656,10.81,228.7
1,253,1265,05/08/2019 07:30,57.334,41.02451345,2461.470807,11.07,0.234732793,10.79434672,10.8,239.7
1,254,1270,05/08/2019 07:35,57.34833333,41.43485251,2486.09115,11.09,0.275176949,10.79112126,10.83,281
1,255,1275,05/08/2019 07:40,57.36266667,41.84519156,2510.711494,11.12,0.305338693,10.79011249,10.84,311.8
1,256,1280,05/08/2019 07:45,57.377,42.25553062,2535.331837,11.12,0.350287526,10.80295462,10.87,357.7
1,257,1285,05/08/2019 07:50,57.39133333,42.66586967,2559.95218,11.15,0.328743423,10.79463337,10.88,335.7
1,258,1290,05/08/2019 07:55,57.40566667,43.07620873,2584.572524,11.15,0.380351342,10.78908548,10.91,388.4
1,259,1295,05/08/2019 08:00,57.42,43.48654779,2609.192867,11.16,0.419816221,10.80658952,10.92,428.7
1,260,1300,05/08/2019 08:05,57.69083333,43.79584309,2627.750586,11.19,0.354400491,10.80347634,10.93,361.9
1,261,1305,05/08/2019 08:10,57.96166667,44.1051384,2646.308304,11.2,0.392984021,10.79780653,10.96,401.3
1,262,1310,05/08/2019 08:15,58.2325,44.41443371,2664.866022,11.21,0.349602032,10.80467304,10.97,357
1,263,1315,05/08/2019 08:20,58.50333333,44.72372901,2683.423741,11.22,0.364878759,10.80144847,10.98,372.6
1,264,1320,05/08/2019 08:25,58.77416667,45.03302432,2701.981459,11.23,0.518723239,10.84160204,11.01,529.7
1,265,1325,05/08/2019 08:30,59.045,45.34231963,2720.539178,11.23,0.755904225,10.79965022,11.01,771.9
1,266,1330,05/08/2019 08:35,59.31583333,45.65161494,2739.096896,11.26,0.454482641,10.82462648,11.07,464.1
1,267,1335,05/08/2019 08:40,59.58666667,45.96091024,2757.654615,11.22,0.505600922,10.79376162,11.03,516.3
1,268,1340,05/08/2019 08:45,59.8575,46.27020555,2776.212333,11.26,0.531355917,10.79120348,11.06,542.6
1,269,1345,05/08/2019 08:50,60.12833333,46.57950086,2794.770051,11.26,0.392494382,10.76302219,11.06,400.8
1,270,1350,05/08/2019 08:55,60.39916667,46.88879616,2813.32777,11.4,0.398174191,10.79839226,11.09,406.6
1,271,1355,05/08/2019 09:00,60.67,47.19809147,2831.885488,11.39,0.405420844,10.79528459,11.09,414
1,272,1360,05/08/2019 09:05,60.71083333,47.49948806,2849.969283,11.42,0.565924409,10.78464558,11.1,577.9
1,273,1365,05/08/2019 09:10,60.75166667,47.80088464,2868.053078,11.39,0.523815481,10.77447134,11.11,534.9
1,274,1370,05/08/2019 09:15,60.7925,48.10228122,2886.136873,11.39,0.403462289,10.75418071,11.1,412
1,275,1375,05/08/2019 09:20,60.83333333,48.40367781,2904.220669,11.39,0.39386537,10.77412719,11.14,402.2
1,276,1380,05/08/2019 09:25,60.87416667,48.70507439,2922.304464,11.39,0.452426159,10.77589436,11.12,462
1,277,1385,05/08/2019 09:30,60.915,49.00647098,2940.388259,11.43,0.616553051,10.76990735,11.16,629.6
1,278,1390,05/08/2019 09:35,60.95583333,49.30786756,2958.472054,11.4,0.370656496,10.77144066,11.16,378.5
1,279,1395,05/08/2019 09:40,60.99666667,49.60926415,2976.555849,11.41,0.608620904,10.75809953,11.12,621.5
1,280,1400,05/08/2019 09:45,61.0375,49.91066073,2994.639644,11.41,0.751007838,10.7812675,11.18,766.9
1,281,1405,05/08/2019 09:50,61.07833333,50.21205731,3012.723439,11.4,0.833365067,10.78855204,11.24,851
1,282,1410,05/08/2019 09:55,61.11916667,50.5134539,3030.807234,11.4,0.49179311,10.7836866,11.23,502.2
1,283,1415,05/08/2019 10:00,61.16,50.81485048,3048.891029,11.41,0.498843908,10.76314253,11.21,509.4
1,284,1420,05/08/2019 10:05,61.19116667,51.04768788,3062.861273,11.4,0.486798796,10.76280058,11.23,497.1
1,285,1425,05/08/2019 10:10,61.22233333,51.28052528,3076.831517,11.38,0.45800804,10.7877685,11.24,467.7
1,286,1430,05/08/2019 10:15,61.2535,51.51336267,3090.80176,11.37,0.459476956,10.76940341,11.25,469.2
1,287,1435,05/08/2019 10:20,61.28466667,51.74620007,3104.772004,11.39,0.47837701,10.74659902,11.22,488.5
1,288,1440,05/08/2019 10:25,61.31583333,51.97903746,3118.742248,11.4,0.494633015,10.72560448,11.24,505.1
1,289,1445,05/08/2019 10:30,61.347,52.21187486,3132.712492,11.37,0.475537105,10.70993584,11.25,485.6
1,290,1450,05/08/2019 10:35,61.37816667,52.44471226,3146.682735,11.37,0.514120635,10.76010602,11.28,525
1,291,1455,05/08/2019 10:40,61.40933333,52.67754965,3160.652979,11.37,0.486211229,10.70205571,11.26,496.5
1,292,1460,05/08/2019 10:45,61.4405,52.91038705,3174.623223,11.37,0.404931205,10.7095933,11.27,413.5
1,293,1465,05/08/2019 10:50,61.47166667,53.14322444,3188.593467,11.36,0.459183173,10.71910577,11.28,468.9
1,294,1470,05/08/2019 10:55,61.50283333,53.37606184,3202.56371,11.37,0.48268583,10.71887717,11.3,492.9
1,295,1475,05/08/2019 11:00,61.534,53.60889924,3216.533954,11.35,0.451740665,10.70104785,11.29,461.3
1,296,1480,05/08/2019 11:05,61.12225,53.78801802,3227.281081,11.35,0.446550494,10.71613399,11.31,456
1,297,1485,05/08/2019 11:10,60.7105,53.9671368,3238.028208,11.36,0.401895445,10.72576965,11.31,410.4
1,298,1490,05/08/2019 11:15,60.29875,54.14625558,3248.775335,11.33,0.441752035,10.72016391,11.33,451.1
1,299,1495,05/08/2019 11:20,59.887,54.32537435,3259.522461,11.36,0.483077541,10.68738436,11.31,493.3
1,300,1500,05/08/2019 11:25,59.47525,54.50449313,3270.269588,11.34,0.530572495,10.68421025,11.32,541.8
1,301,1505,05/08/2019 11:30,59.0635,54.68361191,3281.016715,11.32,0.445375362,10.70351003,11.33,454.8
1,302,1510,05/08/2019 11:35,58.65175,54.86273069,3291.763842,11.33,0.466723609,10.70043463,11.35,476.6
1,303,1515,05/08/2019 11:40,58.24,55.04184947,3302.510968,11.32,1.150650945,10.67675988,11.34,1175
1,304,1520,05/08/2019 11:45,57.82825,55.22096825,3313.258095,11.3,0.604116228,10.66371215,11.31,616.9
1,305,1525,05/08/2019 11:50,57.4165,55.40008703,3324.005222,11.31,1.1526095,10.63132891,11.31,1177
1,306,1530,05/08/2019 11:55,57.00475,55.57920581,3334.752349,11.31,1.22017964,10.61847601,11.31,1246
1,307,1535,05/08/2019 12:00,56.593,55.75832459,3345.499476,11.28,0.8363029,10.62840071,11.32,854
1,308,1540,05/08/2019 12:05,56.951,55.77722422,3346.633453,11.28,1.460102603,10.58523105,11.31,1491
1,309,1545,05/08/2019 12:10,57.309,55.79612384,3347.767431,11.28,1.154568055,10.59444715,11.3,1179
1,310,1550,05/08/2019 12:15,57.667,55.81502347,3348.901408,11.26,1.154568055,10.58188956,11.31,1179
1,311,1555,05/08/2019 12:20,58.025,55.83392309,3350.035385,11.27,0.747286584,10.56678451,11.32,763.1
1,312,1560,05/08/2019 12:25,58.383,55.85282272,3351.169363,11.24,1.07720514,10.55385626,11.29,1100
1,313,1565,05/08/2019 12:30,58.741,55.87172234,3352.30334,11.26,1.29950111,10.52594401,11.29,1327
1,314,1570,05/08/2019 12:35,59.099,55.89062196,3353.437318,11.24,1.27306062,10.52848529,11.33,1300
1,315,1575,05/08/2019 12:40,59.457,55.90952159,3354.571295,11.23,1.32202449,10.52349791,11.31,1350
1,316,1580,05/08/2019 12:45,59.815,55.92842121,3355.705273,11.23,1.074267308,10.49185062,11.29,1097
1,317,1585,05/08/2019 12:50,60.173,55.94732084,3356.83925,11.23,1.169257216,10.49383969,11.3,1194
1,318,1590,05/08/2019 12:55,60.531,55.96622046,3357.973228,11.24,0.425789814,10.46740177,11.28,434.8
1,319,1595,05/08/2019 13:00,60.889,55.98512008,3359.107205,11.09,1.427786449,10.44043059,11.27,1458
1,320,1600,05/08/2019 13:05,60.48458333,56.09629782,3365.777869,11.11,1.516900693,10.41858998,11.26,1549
1,321,1605,05/08/2019 13:10,60.08016667,56.20747555,3372.448533,11.27,0.551431104,10.41119148,11.24,563.1
1,322,1610,05/08/2019 13:15,59.67575,56.31865329,3379.119197,11.37,0.895059544,10.39205599,11.25,914
1,323,1615,05/08/2019 13:20,59.27133333,56.42983102,3385.789861,11.36,1.57076095,10.37504589,11.24,1604
1,324,1620,05/08/2019 13:25,58.86691667,56.54100875,3392.460525,11.34,1.524734912,10.36477285,11.25,1557
1,325,1625,05/08/2019 13:30,58.4625,56.65218649,3399.131189,11.32,1.422890062,10.34062854,11.25,1453
1,326,1630,05/08/2019 13:35,58.05808333,56.76336422,3405.801853,11.31,1.51396286,10.32312412,11.24,1546
1,327,1635,05/08/2019 13:40,57.65366667,56.87454195,3412.472517,11.3,1.181008544,10.323122,11.24,1206
1,328,1640,05/08/2019 13:45,57.24925,56.98571969,3419.143181,11.29,1.515921415,10.31122318,11.26,1548
1,329,1645,05/08/2019 13:50,56.84483333,57.09689742,3425.813845,11.3,1.510045751,10.29433771,11.25,1542
1,330,1650,05/08/2019 13:55,56.44041667,57.20807515,3432.484509,11.29,0.892121711,10.26570402,11.24,911
1,331,1655,05/08/2019 14:00,56.036,57.31925289,3439.155173,11.29,0.656605497,10.26729375,11.24,670.5
1,332,1660,05/08/2019 14:05,55.47133333,57.29013979,3437.408387,11.28,1.496335867,10.26473983,11.25,1528
1,333,1665,05/08/2019 14:10,54.90666667,57.26102669,3435.661601,11.29,1.340630761,10.25031303,11.26,1369
1,334,1670,05/08/2019 14:15,54.342,57.23191359,3433.914815,11.29,1.39742885,10.23370857,11.25,1427
1,335,1675,05/08/2019 14:20,53.77733333,57.20280049,3432.16803,11.29,1.483605261,10.21903849,11.26,1515
1,336,1680,05/08/2019 14:25,53.21266667,57.17368739,3430.421244,11.29,1.435620668,10.21408303,11.28,1466
1,337,1685,05/08/2019 14:30,52.648,57.1445743,3428.674458,11.29,1.353361367,10.19307461,11.26,1382
1,338,1690,05/08/2019 14:35,52.08333333,57.1154612,3426.927672,11.29,1.288729058,10.20240828,11.28,1316
1,339,1695,05/08/2019 14:40,51.51866667,57.0863481,3425.180886,11.28,1.167298661,10.18958846,11.31,1192
1,340,1700,05/08/2019 14:45,50.954,57.057235,3423.4341,11.26,1.006697167,10.19210732,11.31,1028
1,341,1705,05/08/2019 14:50,50.38933333,57.0281219,3421.687314,11.26,0.910727982,10.18748631,11.34,930
1,342,1710,05/08/2019 14:55,49.82466667,56.9990088,3419.940528,11.24,0.552116598,10.16177995,11.3,563.8
1,343,1715,05/08/2019 15:00,49.26,56.9698957,3418.193742,11.22,0.83238579,10.1937612,11.36,850
1,344,1720,05/08/2019 15:05,49.26308333,56.79532514,3407.719508,11.19,0.824551571,10.17795247,11.35,842
1,345,1725,05/08/2019 15:10,49.26616667,56.62075457,3397.245274,11.18,1.003759335,10.16854321,11.36,1025
1,346,1730,05/08/2019 15:15,49.26925,56.446184,3386.77104,11.17,1.17904999,10.19406808,11.39,1204
1,347,1735,05/08/2019 15:20,49.27233333,56.27161343,3376.296806,11.14,1.208428312,10.18275802,11.38,1234
1,348,1740,05/08/2019 15:25,49.27541667,56.09704286,3365.822572,11.13,1.239765188,10.17772294,11.41,1266
1,349,1745,05/08/2019 15:30,49.2785,55.9224723,3355.348338,11.11,1.239765188,10.17259387,11.41,1266
1,350,1750,05/08/2019 15:35,49.28158333,55.74790173,3344.874104,11.07,1.060557424,10.14455915,11.38,1083
1,351,1755,05/08/2019 15:40,49.28466667,55.57333116,3334.39987,11.04,0.841199287,10.16650795,11.44,859
1,352,1760,05/08/2019 15:45,49.28775,55.39876059,3323.925635,11.06,1.014531386,10.15264651,11.42,1036
1,353,1765,05/08/2019 15:50,49.29083333,55.22419002,3313.451401,11.05,0.924437866,10.15679845,11.45,944
1,354,1770,05/08/2019 15:55,49.29391667,55.04961946,3302.977167,11.02,0.789297584,10.13848951,11.45,806
1,355,1775,05/08/2019 16:00,49.297,54.87504889,3292.502933,11.02,0.720748166,10.13599106,11.45,736
1,356,1780,05/08/2019 16:05,49.34133333,54.74911372,3284.946823,11,0.41942451,10.15626552,11.47,428.3
1,357,1785,05/08/2019 16:10,49.38566667,54.62317855,3277.390713,10.98,0.402385084,10.14604228,11.49,410.9
1,358,1790,05/08/2019 16:15,49.43,54.49724339,3269.834603,10.98,0.413059207,10.1144182,11.46,421.8
1,359,1795,05/08/2019 16:20,49.47433333,54.37130822,3262.278493,10.93,0.388968983,10.13222718,11.47,397.2
1,360,1800,05/08/2019 16:25,49.51866667,54.24537306,3254.722383,10.94,0.407281471,10.13854022,11.51,415.9
1,361,1805,05/08/2019 16:30,49.563,54.11943789,3247.166273,10.94,0.392788165,10.16811005,11.55,401.1
1,362,1810,05/08/2019 16:35,49.60733333,53.99350272,3239.610163,10.94,0.397096986,10.14976449,11.53,405.5
1,363,1815,05/08/2019 16:40,49.65166667,53.86756756,3232.054053,10.94,0.394942575,10.13810906,11.54,403.3
1,364,1820,05/08/2019 16:45,49.696,53.74163239,3224.497943,10.94,0.401503734,10.10827974,11.51,410
1,365,1825,05/08/2019 16:50,49.74033333,53.61569722,3216.941833,10.94,0.358905167,10.13571876,11.54,366.5
1,366,1830,05/08/2019 16:55,49.78466667,53.48976206,3209.385723,10.95,0.312977057,10.13312103,11.53,319.6
1,367,1835,05/08/2019 17:00,49.829,53.36382689,3201.829613,10.94,0.270868129,10.10742858,11.54,276.6
1,368,1840,05/08/2019 17:05,50.55066667,53.28418678,3197.051207,10.95,0.271651551,10.13433972,11.57,277.4
1,369,1845,05/08/2019 17:10,51.27233333,53.20454667,3192.2728,10.95,0.273512178,10.11361996,11.54,279.3
1,370,1850,05/08/2019 17:15,51.994,53.12490655,3187.494393,10.93,0.258725089,10.11568798,11.53,264.2
1,371,1855,05/08/2019 17:20,52.71566667,53.04526644,3182.715986,10.95,0.246386194,10.1342333,11.57,251.6
1,372,1860,05/08/2019 17:25,53.43733333,52.96562633,3177.93758,10.93,0.258333378,10.12075795,11.57,263.8
1,373,1865,05/08/2019 17:30,54.159,52.88598621,3173.159173,10.94,0.271651551,10.11134696,11.53,277.4
1,374,1870,05/08/2019 17:35,54.88066667,52.8063461,3168.380766,10.96,0.300246451,10.10917561,11.54,306.6
1,375,1875,05/08/2019 17:40,55.60233333,52.72670599,3163.602359,10.94,0.320909204,10.12303914,11.56,327.7
1,376,1880,05/08/2019 17:45,56.324,52.64706588,3158.823953,10.95,0.267440658,10.13173574,11.58,273.1
1,377,1885,05/08/2019 17:50,57.04566667,52.56742576,3154.045546,10.96,0.257843739,10.11413571,11.57,263.3
1,378,1890,05/08/2019 17:55,57.76733333,52.48778565,3149.267139,11.17,0.241098096,10.11165133,11.57,246.2
1,379,1895,05/08/2019 18:00,58.489,52.40814554,3144.488732,11.16,0.228563345,10.10245912,11.55,233.4
1,380,1900,05/08/2019 18:05,58.56641667,52.54524515,3152.714709,11.16,0.222883536,10.12043475,11.59,227.6
1,381,1905,05/08/2019 18:10,58.64383333,52.68234476,3160.940686,11.17,0.218183005,10.0955498,11.54,222.8
1,382,1910,05/08/2019 18:15,58.72125,52.81944437,3169.166662,11.16,0.20711717,10.11154624,11.57,211.5
1,383,1915,05/08/2019 18:20,58.79866667,52.95654398,3177.392639,11.19,0.208096448,10.10710802,11.55,212.5
1,384,1920,05/08/2019 18:25,58.87608333,53.09364359,3185.618615,11.08,0.213972112,10.0956482,11.56,218.5
1,385,1925,05/08/2019 18:30,58.9535,53.2307432,3193.844592,11.09,0.2305219,10.09122404,11.54,235.4
1,386,1930,05/08/2019 18:35,59.03091667,53.36784281,3202.070569,11.12,0.210740496,10.09771239,11.54,215.2
1,387,1935,05/08/2019 18:40,59.10833333,53.50494242,3210.296545,11.11,0.187237839,10.11588516,11.57,191.2
1,388,1940,05/08/2019 18:45,59.18575,53.64204203,3218.522522,11.12,0.254122485,10.11133497,11.57,259.5
1,389,1945,05/08/2019 18:50,59.26316667,53.77914164,3226.748498,11.13,0.154627901,10.12054758,11.57,157.9
1,390,1950,05/08/2019 18:55,59.34058333,53.91624125,3234.974475,11.14,0.157761589,10.0864923,11.52,161.1
1,391,1955,05/08/2019 19:00,59.418,54.05334086,3243.200452,11.13,0.137882258,10.09998301,11.54,140.8
1,392,1960,05/08/2019 19:05,59.38641667,54.17460624,3250.476375,11.23,0.13866568,10.12023749,11.55,141.6
1,393,1965,05/08/2019 19:10,59.35483333,54.29587162,3257.752297,11.24,0.127991556,10.11134805,11.53,130.7
1,394,1970,05/08/2019 19:15,59.32325,54.41713701,3265.02822,11.22,0.112616901,10.1050565,11.52,115
1,395,1975,05/08/2019 19:20,59.29166667,54.53840239,3272.304143,11.22,0.095577474,10.10114851,11.51,97.6
1,396,1980,05/08/2019 19:25,59.26008333,54.65966777,3279.580066,11.22,0.088037038,10.11695719,11.51,89.9
1,397,1985,05/08/2019 19:30,59.2285,54.78093315,3286.855989,11.22,0.0857847,10.12368887,11.51,87.6
1,398,1990,05/08/2019 19:35,59.19691667,54.90219854,3294.131912,11.22,0.08274894,10.11478812,11.51,84.5
1,399,1995,05/08/2019 19:40,59.16533333,55.02346392,3301.407835,11.22,0.079125614,10.13116146,11.51,80.8
1,400,2000,05/08/2019 19:45,59.13375,55.1447293,3308.683758,11.22,0.074160678,10.12193886,11.5,75.73
1,401,2005,05/08/2019 19:50,59.10216667,55.26599468,3315.959681,11.19,0.068755066,10.12299712,11.48,70.21
1,402,2010,05/08/2019 19:55,59.07058333,55.38726007,3323.235604,11.21,0.062213493,10.13700105,11.49,63.53
1,403,2015,05/08/2019 20:00,59.039,55.50852545,3330.511527,11.2,0.053635023,10.12384499,11.46,54.77
1,404,2020,05/08/2019 20:05,59.1675,55.58848285,3335.308971,11.19,0.045957488,10.13328096,11.47,46.93
1,405,2025,05/08/2019 20:10,59.296,55.66844024,3340.106415,11.19,0.03974887,10.14721046,11.46,40.59
1,406,2030,05/08/2019 20:15,59.4245,55.74839764,3344.903858,11.15,0.034118025,10.1267634,11.44,34.84
1,407,2035,05/08/2019 20:20,59.553,55.82835504,3349.701302,11.14,0.028154225,10.13891828,11.42,28.75
1,408,2040,05/08/2019 20:25,59.6815,55.90831244,3354.498746,11.13,0.022562551,10.14183705,11.42,23.04
1,409,2045,05/08/2019 20:30,59.81,55.98826983,3359.29619,11.1,0.017303832,10.15785995,11.43,17.67
1,410,2050,05/08/2019 20:35,59.9385,56.06822723,3364.093634,11.12,0.013034182,10.14652118,11.41,13.31
1,411,2055,05/08/2019 20:40,60.067,56.14818463,3368.891078,11.11,0.009430441,10.14902282,11.4,9.63
1,412,2060,05/08/2019 20:45,60.1955,56.22814202,3373.688521,11.1,0.006474982,10.14861296,11.37,6.612
1,413,2065,05/08/2019 20:50,60.324,56.30809942,3378.485965,11.06,0.004329385,10.13676558,11.34,4.421
1,414,2070,05/08/2019 20:55,60.4525,56.38805682,3383.283409,11.05,0.002836967,10.17342669,11.37,2.897
1,415,2075,05/08/2019 21:00,60.581,56.46801422,3388.080853,11.03,0.00177543,10.15038397,11.34,1.813
1,416,2080,05/08/2019 21:05,60.04,56.56131417,3393.67885,11,0.001086998,10.1730094,11.35,1.11
1,417,2085,05/08/2019 21:10,59.499,56.65461412,3399.276847,10.99,0.000638489,10.15934559,11.32,0.652
1,418,2090,05/08/2019 21:15,58.958,56.74791407,3404.874844,10.97,0.000382897,10.15935201,11.31,0.391
1,419,2095,05/08/2019 21:20,58.417,56.84121403,3410.472842,10.96,0.000238944,10.17752593,11.29,0.244
1,420,2100,05/08/2019 21:25,57.876,56.93451398,3416.070839,10.95,0.000160601,10.17752593,11.29,0.164
1,421,2105,05/08/2019 21:30,57.335,57.02781393,3421.668836,10.94,0.000118493,10.17731452,11.29,0.121
1,422,2110,05/08/2019 21:35,56.794,57.12111388,3427.266833,10.92,8.62E-05,10.17710311,11.29,0.088
1,423,2115,05/08/2019 21:40,56.253,57.21441384,3432.86483,10.91,6.56E-05,10.18098287,11.24,0.067
1,424,2120,05/08/2019 21:45,55.712,57.30771379,3438.462827,10.91,4.90E-05,10.20099571,11.27,0.05
1,425,2125,05/08/2019 21:50,55.171,57.40101374,3444.060824,10.9,3.92E-05,10.19418288,11.24,0.04
1,426,2130,05/08/2019 21:55,54.63,57.49431369,3449.658822,10.89,3.53E-05,10.20994098,11.24,0.036
1,427,2135,05/08/2019 22:00,54.089,57.58761365,3455.256819,10.89,2.94E-05,10.21435745,11.25,0.03
1,428,2140,05/08/2019 22:05,52.54458333,57.50824665,3450.494799,10.9,2.74E-05,10.21194361,11.22,0.028
1,429,2145,05/08/2019 22:10,51.00016667,57.42887965,3445.732779,10.89,3.04E-05,10.20943008,11.18,0.031
1,430,2150,05/08/2019 22:15,49.45575,57.34951265,3440.970759,10.88,2.74E-05,10.21637798,11.19,0.028
1,431,2155,05/08/2019 22:20,47.91133333,57.27014565,3436.208739,10.87,2.74E-05,10.23030498,11.18,0.028
1,432,2160,05/08/2019 22:25,46.36691667,57.19077865,3431.446719,10.87,2.35E-05,10.2324196,11.17,0.024
1,433,2165,05/08/2019 22:30,44.8225,57.11141166,3426.684699,10.86,1.96E-05,10.22302989,11.15,0.02
1,434,2170,05/08/2019 22:35,43.27808333,57.03204466,3421.922679,10.86,2.25E-05,10.24638441,11.16,0.023
1,435,2175,05/08/2019 22:40,41.73366667,56.95267766,3417.160659,10.86,2.25E-05,10.22778455,11.13,0.023
1,436,2180,05/08/2019 22:45,40.18925,56.87331066,3412.39864,10.85,2.35E-05,10.23022133,11.11,0.024
1,437,2185,05/08/2019 22:50,38.64483333,56.79394366,3407.63662,10.86,1.47E-05,10.22779746,11.09,0.015
1,438,2190,05/08/2019 22:55,37.10041667,56.71457666,3402.8746,10.86,1.96E-05,10.23012581,11.08,0.02
1,439,2195,05/08/2019 23:00,35.556,56.63520966,3398.11258,10.84,1.47E-05,10.25340512,11.09,0.015
1,440,2200,05/08/2019 23:05,35.46541667,56.15969993,3369.581996,10.84,1.86E-05,10.24399138,11.04,0.019
1,441,2205,05/08/2019 23:10,35.37483333,55.6841902,3341.051412,10.83,1.76E-05,10.23468444,11.03,0.018
1,442,2210,05/08/2019 23:15,35.28425,55.20868046,3312.520828,10.81,2.06E-05,10.24389571,11,0.021
1,443,2215,05/08/2019 23:20,35.19366667,54.73317073,3283.990244,10.8,1.76E-05,10.24632642,11.02,0.018
1,444,2220,05/08/2019 23:25,35.10308333,54.25766099,3255.459659,10.8,1.86E-05,10.24654571,11,0.019
1,445,2225,05/08/2019 23:30,35.0125,53.78215126,3226.929075,10.78,1.47E-05,10.26065401,10.99,0.015
1,446,2230,05/08/2019 23:35,34.92191667,53.30664152,3198.398491,10.8,2.15E-05,10.24232342,10.97,0.022
1,447,2235,05/08/2019 23:40,34.83133333,52.83113179,3169.867907,10.77,1.47E-05,10.2708601,10.99,0.015
1,448,2240,05/08/2019 23:45,34.74075,52.35562205,3141.337323,10.76,1.47E-05,10.24995903,10.95,0.015
1,449,2245,05/08/2019 23:50,34.65016667,51.88011232,3112.806739,10.76,1.18E-05,10.25939677,10.95,0.012
1,450,2250,05/08/2019 23:55,34.55958333,51.40460258,3084.276155,10.75,1.08E-05,10.25463017,10.93,0.011
1,451,2255,06/08/2019 00:00,34.469,50.92909285,3055.745571,10.72,1.96E-06,10.25718341,10.91,0.002
1,452,2260,06/08/2019 00:05,34.28183333,50.56121624,3033.672975,10.72,0,10.25040502,10.89,0
1,453,2265,06/08/2019 00:10,34.09466667,50.19333964,3011.600378,10.68,0,10.27142651,10.89,0
1,454,2270,06/08/2019 00:15,33.9075,49.82546303,2989.527782,10.67,0,10.25708753,10.88,0
1,455,2275,06/08/2019 00:20,33.72033333,49.45758643,2967.455186,10.62,0,10.25921246,10.87,0
1,456,2280,06/08/2019 00:25,33.53316667,49.08970982,2945.382589,10.59,0,10.27781631,10.87,0
1,457,2285,06/08/2019 00:30,33.346,48.72183322,2923.309993,10.58,0,10.27048045,10.85,0
1,458,2290,06/08/2019 00:35,33.15883333,48.35395661,2901.237397,10.54,0,10.2797423,10.85,0
1,459,2295,06/08/2019 00:40,32.97166667,47.98608001,2879.1648,10.52,0,10.28368528,10.84,0
1,460,2300,06/08/2019 00:45,32.7845,47.6182034,2857.092204,10.48,0,10.30247954,10.85,0
1,461,2305,06/08/2019 00:50,32.59733333,47.2503268,2835.019608,10.48,0,10.27932809,10.81,0
1,462,2310,06/08/2019 00:55,32.41016667,46.88245019,2812.947011,10.46,0,10.28401848,10.8,0
1,463,2315,06/08/2019 01:00,32.223,46.51457359,2790.874415,10.45,0,10.28903432,10.8,0
1,464,2320,06/08/2019 01:05,31.78708333,46.19800858,2771.880515,10.43,0,10.31458799,10.82,0
1,465,2325,06/08/2019 01:10,31.35116667,45.88144358,2752.886615,10.42,0,10.29800909,10.78,0
1,466,2330,06/08/2019 01:15,30.91525,45.56487858,2733.892715,10.39,0,10.30239606,10.78,0
1,467,2335,06/08/2019 01:20,30.47933333,45.24831358,2714.898815,10.38,0,10.30881357,10.79,0
1,468,2340,06/08/2019 01:25,30.04341667,44.93174858,2695.904915,10.37,0,10.30839281,10.77,0
1,469,2345,06/08/2019 01:30,29.6075,44.61518357,2676.911014,10.36,0,10.31493144,10.76,0
1,470,2350,06/08/2019 01:35,29.17158333,44.29861857,2657.917114,10.35,0,10.31150856,10.74,0
1,471,2355,06/08/2019 01:40,28.73566667,43.98205357,2638.923214,10.34,0,10.3135473,10.73,0
1,472,2360,06/08/2019 01:45,28.29975,43.66548857,2619.929314,10.33,0,10.34697285,10.76,0
1,473,2365,06/08/2019 01:50,27.86383333,43.34892357,2600.935414,10.31,0,10.33255398,10.73,0
1,474,2370,06/08/2019 01:55,27.42791667,43.03235856,2581.941514,10.3,0,10.30927364,10.7,0
1,475,2375,06/08/2019 02:00,26.992,42.71579356,2562.947614,10.31,0,10.3515201,10.72,0
1,476,2380,06/08/2019 02:05,27.039,42.37106165,2542.263699,10.29,0,10.3296636,10.7,0
1,477,2385,06/08/2019 02:10,27.086,42.02632973,2521.579784,10.29,0,10.36199852,10.73,0
