date_time,input_flow,observed_flow
04/08/2019 12:50,53.415,48.90311133
04/08/2019 12:55,53.307,49.09688917
04/08/2019 13:00,53.199,49.290667
04/08/2019 13:05,53.07808333,49.32609758
04/08/2019 13:10,52.95716667,49.36152817
04/08/2019 13:15,52.83625,49.39695875
04/08/2019 13:20,52.71533333,49.43238933
04/08/2019 13:25,52.59441667,49.46781992
04/08/2019 13:30,52.4735,49.5032505
04/08/2019 13:35,52.35258333,49.53868108
04/08/2019 13:40,52.23166667,49.57411167
04/08/2019 13:45,52.11075,49.60954225
04/08/2019 13:50,51.98983333,49.64497283
04/08/2019 13:55,51.86891667,49.68040342
04/08/2019 14:00,51.748,49.715834
04/08/2019 14:05,51.55516667,49.70418117
04/08/2019 14:10,51.36233333,49.69252833
04/08/2019 14:15,51.1695,49.6808755
04/08/2019 14:20,50.97666667,49.66922267
04/08/2019 14:25,50.78383333,49.65756983
04/08/2019 14:30,50.591,49.645917
04/08/2019 14:35,50.39816667,49.63426417
04/08/2019 14:40,50.20533333,49.62261133
04/08/2019 14:45,50.0125,49.6109585
04/08/2019 14:50,49.81966667,49.59930567
04/08/2019 14:55,49.62683333,49.58765283
04/08/2019 15:00,49.434,49.576
04/08/2019 15:05,49.26458333,49.86977775
04/08/2019 15:10,49.09516667,50.1635555
04/08/2019 15:15,48.92575,50.45733325
04/08/2019 15:20,48.75633333,50.751111
04/08/2019 15:25,48.58691667,51.04488875
04/08/2019 15:30,48.4175,51.3386665
04/08/2019 15:35,48.24808333,51.63244425
04/08/2019 15:40,48.07866667,51.926222
04/08/2019 15:45,47.90925,52.21999975
04/08/2019 15:50,47.73983333,52.5137775
04/08/2019 15:55,47.57041667,52.80755525
04/08/2019 16:00,47.401,53.101333
04/08/2019 16:05,47.72683333,52.91259692
04/08/2019 16:10,48.05266667,52.72386083
04/08/2019 16:15,48.3785,52.53512475
04/08/2019 16:20,48.70433333,52.34638867
04/08/2019 16:25,49.03016667,52.15765258
04/08/2019 16:30,49.356,51.9689165
04/08/2019 16:35,49.68183333,51.78018042
04/08/2019 16:40,50.00766667,51.59144433
04/08/2019 16:45,50.3335,51.40270825
04/08/2019 16:50,50.65933333,51.21397217
04/08/2019 16:55,50.98516667,51.02523608
04/08/2019 17:00,51.311,50.8365
04/08/2019 17:05,52.38791667,50.54198617
04/08/2019 17:10,53.46483333,50.24747233
04/08/2019 17:15,54.54175,49.9529585
04/08/2019 17:20,55.61866667,49.65844467
04/08/2019 17:25,56.69558333,49.36393083
04/08/2019 17:30,57.7725,49.069417
04/08/2019 17:35,58.84941667,48.77490317
04/08/2019 17:40,59.92633333,48.48038933
04/08/2019 17:45,61.00325,48.1858755
04/08/2019 17:50,62.08016667,47.89136167
04/08/2019 17:55,63.15708333,47.59684783
04/08/2019 18:00,64.234,47.302334
04/08/2019 18:05,65.26608333,47.37786175
04/08/2019 18:10,66.29816667,47.4533895
04/08/2019 18:15,67.33025,47.52891725
04/08/2019 18:20,68.36233333,47.604445
04/08/2019 18:25,69.39441667,47.67997275
04/08/2019 18:30,70.4265,47.7555005
04/08/2019 18:35,71.45858333,47.83102825
04/08/2019 18:40,72.49066667,47.906556
04/08/2019 18:45,73.52275,47.98208375
04/08/2019 18:50,74.55483333,48.0576115
04/08/2019 18:55,75.58691667,48.13313925
04/08/2019 19:00,76.619,48.208667
04/08/2019 19:05,76.62975,48.78763917
04/08/2019 19:10,76.6405,49.36661133
04/08/2019 19:15,76.65125,49.9455835
04/08/2019 19:20,76.662,50.52455567
04/08/2019 19:25,76.67275,51.10352783
04/08/2019 19:30,76.6835,51.6825
04/08/2019 19:35,76.69425,52.26147217
04/08/2019 19:40,76.705,52.84044433
04/08/2019 19:45,76.71575,53.4194165
04/08/2019 19:50,76.7265,53.99838867
04/08/2019 19:55,76.73725,54.57736083
04/08/2019 20:00,76.748,55.156333
04/08/2019 20:05,76.74566667,55.77177742
04/08/2019 20:10,76.74333333,56.38722183
04/08/2019 20:15,76.741,57.00266625
04/08/2019 20:20,76.73866667,57.61811067
04/08/2019 20:25,76.73633333,58.23355508
04/08/2019 20:30,76.734,58.8489995
04/08/2019 20:35,76.73166667,59.46444392
04/08/2019 20:40,76.72933333,60.07988833
04/08/2019 20:45,76.727,60.69533275
04/08/2019 20:50,76.72466667,61.31077717
04/08/2019 20:55,76.72233333,61.92622158
04/08/2019 21:00,76.72,62.541666
04/08/2019 21:05,76.68883333,63.11145767
04/08/2019 21:10,76.65766667,63.68124933
04/08/2019 21:15,76.6265,64.251041
04/08/2019 21:20,76.59533333,64.82083267
04/08/2019 21:25,76.56416667,65.39062433
04/08/2019 21:30,76.533,65.960416
04/08/2019 21:35,76.50183333,66.53020767
04/08/2019 21:40,76.47066667,67.09999933
04/08/2019 21:45,76.4395,67.669791
04/08/2019 21:50,76.40833333,68.23958267
04/08/2019 21:55,76.37716667,68.80937433
04/08/2019 22:00,76.346,69.379166
04/08/2019 22:05,75.76766667,69.42031883
04/08/2019 22:10,75.18933333,69.46147167
04/08/2019 22:15,74.611,69.5026245
04/08/2019 22:20,74.03266667,69.54377733
04/08/2019 22:25,73.45433333,69.58493017
04/08/2019 22:30,72.876,69.626083
04/08/2019 22:35,72.29766667,69.66723583
04/08/2019 22:40,71.71933333,69.70838867
04/08/2019 22:45,71.141,69.7495415
04/08/2019 22:50,70.56266667,69.79069433
04/08/2019 22:55,69.98433333,69.83184717
04/08/2019 23:00,69.406,69.873
04/08/2019 23:05,65.58241667,70.4449305
04/08/2019 23:10,61.75883333,71.016861
04/08/2019 23:15,57.93525,71.5887915
04/08/2019 23:20,54.11166667,72.160722
04/08/2019 23:25,50.28808333,72.7326525
04/08/2019 23:30,46.4645,73.304583
04/08/2019 23:35,42.64091667,73.8765135
04/08/2019 23:40,38.81733333,74.448444
04/08/2019 23:45,34.99375,75.0203745
04/08/2019 23:50,31.17016667,75.592305
04/08/2019 23:55,27.34658333,76.1642355
05/08/2019 00:00,23.523,76.736166
05/08/2019 00:05,23.33775,76.03562442
05/08/2019 00:10,23.1525,75.33508283
05/08/2019 00:15,22.96725,74.63454125
05/08/2019 00:20,22.782,73.93399967
05/08/2019 00:25,22.59675,73.23345808
05/08/2019 00:30,22.4115,72.5329165
05/08/2019 00:35,22.22625,71.83237492
05/08/2019 00:40,22.041,71.13183333
05/08/2019 00:45,21.85575,70.43129175
05/08/2019 00:50,21.6705,69.73075017
05/08/2019 00:55,21.48525,69.03020858
05/08/2019 01:00,21.3,68.329667
05/08/2019 01:05,21.18583333,66.97981975
05/08/2019 01:10,21.07166667,65.6299725
05/08/2019 01:15,20.9575,64.28012525
05/08/2019 01:20,20.84333333,62.930278
05/08/2019 01:25,20.72916667,61.58043075
05/08/2019 01:30,20.615,60.2305835
05/08/2019 01:35,20.50083333,58.88073625
05/08/2019 01:40,20.38666667,57.530889
05/08/2019 01:45,20.2725,56.18104175
05/08/2019 01:50,20.15833333,54.8311945
05/08/2019 01:55,20.04416667,53.48134725
05/08/2019 02:00,19.93,52.1315
05/08/2019 02:05,19.92333333,51.154625
05/08/2019 02:10,19.91666667,50.17775
05/08/2019 02:15,19.91,49.200875
05/08/2019 02:20,19.90333333,48.224
05/08/2019 02:25,19.89666667,47.247125
05/08/2019 02:30,19.89,46.27025
05/08/2019 02:35,19.88333333,45.293375
05/08/2019 02:40,19.87666667,44.3165
05/08/2019 02:45,19.87,43.339625
05/08/2019 02:50,19.86333333,42.36275
05/08/2019 02:55,19.85666667,41.385875
05/08/2019 03:00,19.85,40.409
05/08/2019 03:05,19.7965,39.67183333
05/08/2019 03:10,19.743,38.93466667
05/08/2019 03:15,19.6895,38.1975
05/08/2019 03:20,19.636,37.46033333
05/08/2019 03:25,19.5825,36.72316667
05/08/2019 03:30,19.529,35.986
05/08/2019 03:35,19.4755,35.24883333
05/08/2019 03:40,19.422,34.51166667
05/08/2019 03:45,19.3685,33.7745
05/08/2019 03:50,19.315,33.03733333
05/08/2019 03:55,19.2615,32.30016667
05/08/2019 04:00,19.208,31.563
05/08/2019 04:05,20.82666667,31.35408333
05/08/2019 04:10,22.44533333,31.14516667
05/08/2019 04:15,24.064,30.93625
05/08/2019 04:20,25.68266667,30.72733333
05/08/2019 04:25,27.30133333,30.51841667
05/08/2019 04:30,28.92,30.3095
05/08/2019 04:35,30.53866667,30.10058333
05/08/2019 04:40,32.15733333,29.89166667
