reach,date_time,Qi,Q,Ci,PAR,Cs,Cobs,PAR_umol
1,04/08/2019 10:25,54.26995446,43.14849112,11.07,1.153588777,10.79670786,11.21,1178
1,04/08/2019 10:30,54.31498516,43.59611614,10.67,1.167298661,10.72257678,11.19,1192
1,04/08/2019 10:35,54.34395539,44.04129546,11.12,1.181987822,10.73745924,11.2,1207
1,04/08/2019 10:40,54.36324024,44.48350736,11.13,1.196676983,10.71392208,11.22,1222
1,04/08/2019 10:45,54.37668788,44.92245059,11.13,1.211366144,10.69821438,11.2,1237
1,04/08/2019 10:50,54.38661387,45.36136349,11.12,1.22409675,10.69776457,11.23,1250
1,04/08/2019 10:55,54.39441619,45.81086196,11.13,1.235848079,10.72459689,11.25,1262
1,04/08/2019 11:00,54.40093869,46.25604856,11.13,1.24662013,10.68631376,11.24,1273
1,04/08/2019 11:05,54.40669236,46.69697477,11.14,1.260330014,10.67338387,11.24,1287
1,04/08/2019 11:10,54.41198197,47.12670118,11.14,1.272081343,10.68780905,11.28,1299
1,04/08/2019 11:15,54.41765217,47.54127788,11.11,1.284811949,10.66717198,11.27,1312
1,04/08/2019 11:20,54.423555,47.93860099,11.11,1.296563278,10.66434886,11.27,1324
1,04/08/2019 11:25,54.42959391,48.31770475,11.12,1.308314606,10.65133908,11.31,1336
1,04/08/2019 11:30,54.43571837,48.67831102,11.13,1.31810738,10.61823169,11.27,1346
1,04/08/2019 11:35,54.44189324,49.02056869,11.11,1.327900154,10.62273131,11.3,1356
1,04/08/2019 11:40,54.44809723,49.34488898,11.11,1.338672206,10.62509133,11.32,1367
1,04/08/2019 11:45,54.45431999,49.65181856,11.11,1.34846498,10.59736942,11.31,1377
1,04/08/2019 11:50,54.46055355,49.94200365,11.1,1.358257754,10.58696642,11.33,1387
1,04/08/2019 11:55,54.46679335,50.21613317,11.12,1.36707125,10.5741322,11.31,1396
1,04/08/2019 12:00,54.47303749,50.47491656,11.09,1.375884747,10.55963468,11.31,1405
1,04/08/2019 12:05,54.47928292,50.71935969,11.11,1.380781134,10.55897277,11.33,1410
1,04/08/2019 12:10,54.485531,50.94998044,11.09,1.385677521,10.54608526,11.33,1415
1,04/08/2019 12:15,54.44635963,51.16742298,11.09,1.390573908,10.51395496,11.34,1420
1,04/08/2019 12:20,54.37984526,51.37236925,11.08,1.396449572,10.50181287,11.33,1426
1,04/08/2019 12:25,54.29687618,51.56548173,11.11,1.403304514,10.50401854,11.34,1433
1,04/08/2019 12:30,54.20400988,51.74739189,11.09,1.408200901,10.48199953,11.33,1438
1,04/08/2019 12:35,54.10518844,51.91870578,11.09,1.417014398,10.48881906,11.35,1447
1,04/08/2019 12:40,54.00278116,52.08000528,11.09,1.432682836,10.44443046,11.34,1463
1,04/08/2019 12:45,53.89821863,52.23185288,11.09,1.420931507,10.46544312,11.36,1451
1,04/08/2019 12:50,53.79235639,52.37477225,11.07,1.430724281,10.46522368,11.37,1461
1,04/08/2019 12:55,53.68571168,52.50927617,11.08,1.425827894,10.40948642,11.33,1456
1,04/08/2019 13:00,53.57859617,52.63584485,11.1,1.453247662,10.40015724,11.31,1484
1,04/08/2019 13:05,53.47119556,52.75202231,11.08,1.236827356,10.39061962,11.33,1263
1,04/08/2019 13:10,53.36362445,52.85666631,11.06,0.945002691,10.36685523,11.33,965
1,04/08/2019 13:15,53.25085008,52.949393,11.07,1.508087196,10.35221858,11.32,1540
1,04/08/2019 13:20,53.13493597,53.03028204,11.06,1.335734374,10.35899219,11.34,1364
1,04/08/2019 13:25,53.01712778,53.09966538,11.04,1.283832671,10.34716644,11.33,1311
1,04/08/2019 13:30,52.89817113,53.15801961,11.04,1.458144049,10.2995617,11.31,1489
1,04/08/2019 13:35,52.77852668,53.20588675,11.03,1.354340644,10.2927451,11.32,1383
1,04/08/2019 13:40,52.65846498,53.24383884,11.03,0.653080098,10.28105046,11.32,666.9
1,04/08/2019 13:45,52.53815228,53.27244859,11.04,1.51396286,10.26885162,11.32,1546
1,04/08/2019 13:50,52.41768463,53.29227782,11.05,1.39351174,10.25920951,11.33,1423
1,04/08/2019 13:55,52.29712555,53.30386709,11.02,0.845116396,10.24094305,11.32,863
1,04/08/2019 14:00,52.17651084,53.30773772,11.03,0.852950615,10.22493887,11.32,871
1,04/08/2019 14:05,52.05586407,53.30405145,11.02,1.304397497,10.2131704,11.33,1332
1,04/08/2019 14:10,51.93519644,53.2930945,11.02,1.379801857,10.20174479,11.33,1409
1,04/08/2019 14:15,51.78636234,53.27521999,11.03,1.392532463,10.17396041,11.32,1422
1,04/08/2019 14:20,51.62045184,53.25080533,11.01,1.304397497,10.16177507,11.32,1332
1,04/08/2019 14:25,51.44418697,53.22023686,11.02,1.309293884,10.15512647,11.32,1337
1,04/08/2019 14:30,51.26164163,53.18389651,11.02,1.302438942,10.13460272,11.33,1330
1,04/08/2019 14:35,51.07528526,53.14214751,11,1.168277938,10.1338649,11.34,1193
1,04/08/2019 14:40,50.88661428,53.09534505,11.02,1.163381551,10.11775298,11.32,1188
1,04/08/2019 14:45,50.69654019,53.04381673,11.02,1.023344883,10.0997333,11.32,1045
1,04/08/2019 14:50,50.50561256,52.98787669,11.03,0.868619054,10.08843506,11.32,887
1,04/08/2019 14:55,50.31416868,52.92781799,11.02,0.891142434,10.08166886,11.32,910
1,04/08/2019 15:00,50.12240741,52.86391723,11.02,0.62830438,10.07674215,11.33,641.6
1,04/08/2019 15:05,49.93045735,52.79462211,11.03,0.638782648,10.07040513,11.33,652.3
1,04/08/2019 15:10,49.73839135,52.71920148,11.03,0.68764859,10.06355813,11.32,702.2
1,04/08/2019 15:15,49.55530154,52.63740652,11.02,0.718985467,10.04399685,11.33,734.2
1,04/08/2019 15:20,49.37769363,52.54926693,11.02,0.636138599,10.03983216,11.33,649.6
1,04/08/2019 15:25,49.20343771,52.45497246,11.02,0.596771648,10.03312964,11.32,609.4
1,04/08/2019 15:30,49.03123598,52.35479832,11.02,0.63741166,10.02145064,11.32,650.9
1,04/08/2019 15:35,48.86028955,52.24905651,11.02,0.600884613,10.01626554,11.33,613.6
1,04/08/2019 15:40,48.69011679,52.13807624,11.02,0.630165007,10.0029184,11.33,643.5
1,04/08/2019 15:45,48.52041563,52.02218664,11.02,0.629969151,9.998582081,11.33,643.3
1,04/08/2019 15:50,48.35100684,51.90170687,11.03,0.757177286,9.996359767,11.34,773.2
1,04/08/2019 15:55,48.18177677,51.77694304,11.02,0.665516921,9.980852972,11.32,679.6
1,04/08/2019 16:00,48.012661,51.64818452,11.02,0.584432752,9.97884547,11.33,596.8
1,04/08/2019 16:05,47.8436128,51.51627351,11.01,0.38563944,9.969489226,11.33,393.8
1,04/08/2019 16:10,47.67460888,51.38177876,11.01,0.348035188,9.953956022,11.32,355.4
1,04/08/2019 16:15,47.69454048,51.24508583,11.01,0.333248099,9.96014856,11.33,340.3
1,04/08/2019 16:20,47.83129937,51.10647916,11.02,0.322965687,9.948933348,11.33,329.8
1,04/08/2019 16:25,48.04049808,50.96617049,11,0.316404528,9.946530296,11.33,323.1
1,04/08/2019 16:30,48.29466738,50.82432296,11.03,0.3163066,9.944022503,11.33,323
1,04/08/2019 16:35,48.57675943,50.68107961,11.01,0.321790554,9.926373899,11.31,328.6
1,04/08/2019 16:40,48.87618177,50.53655839,11,0.309157875,9.912937057,11.32,315.7
1,04/08/2019 16:45,49.18635074,50.40131678,10.99,0.294860425,9.927836862,11.34,301.1
1,04/08/2019 16:50,49.50317085,50.26428402,10.99,0.288299267,9.909931245,11.33,294.4
1,04/08/2019 16:55,49.82410369,50.1255916,10.98,0.273120467,9.913881397,11.36,278.9
1,04/08/2019 17:00,50.14757234,49.98535732,10.99,0.261075355,9.89799683,11.34,266.6
1,04/08/2019 17:05,50.47260224,49.84369416,10.97,0.249324026,9.906198402,11.36,254.6
1,04/08/2019 17:10,50.79858934,49.71224053,10.97,0.235320359,9.906301904,11.36,240.3
1,04/08/2019 17:15,51.41836414,49.5974331,10.96,0.221316692,9.89115227,11.35,226
1,04/08/2019 17:20,52.2198227,49.50256837,10.96,0.212796979,9.8971667,11.37,217.3
1,04/08/2019 17:25,53.133762,49.42907878,10.97,0.204864832,9.896964631,11.36,209.2
1,04/08/2019 17:30,54.11721278,49.37727848,10.95,0.197814035,9.899038422,11.37,202
1,04/08/2019 17:35,55.14344931,49.34684462,10.97,0.212992835,9.894270399,11.37,217.5
1,04/08/2019 17:40,56.19587746,49.33710049,10.97,0.246875833,9.907555906,11.38,252.1
1,04/08/2019 17:45,57.26421246,49.34718254,10.95,0.192232154,9.901016281,11.36,196.3
1,04/08/2019 17:50,58.34210207,49.37614629,10.97,0.212209413,9.909019399,11.39,216.7
1,04/08/2019 17:55,59.42564744,49.42302896,10.96,0.161286988,9.893450881,11.37,164.7
1,04/08/2019 18:00,60.51246303,49.48687646,10.99,0.153061058,9.904246089,11.38,156.3
1,04/08/2019 18:05,61.60109789,49.56676832,10.98,0.148556382,9.917240139,11.42,151.7
1,04/08/2019 18:10,62.69068203,49.67972697,10.99,0.147185393,9.903937472,11.38,150.3
1,04/08/2019 18:15,63.7619838,49.83504296,10.97,0.143953778,9.914853608,11.4,147
1,04/08/2019 18:20,64.82226105,50.0373589,10.97,0.149437731,9.895529218,11.36,152.6
1,04/08/2019 18:25,65.8758645,50.28853909,10.97,0.142876573,9.906223378,11.38,145.9
1,04/08/2019 18:30,66.92540614,50.60450168,10.94,0.174409305,9.906120802,11.38,178.1
1,04/08/2019 18:35,67.97244679,51.01898101,10.97,0.204668977,9.908096967,11.38,209
1,04/08/2019 18:40,69.01791011,51.47804731,10.99,0.165497881,9.908201483,11.38,169
1,04/08/2019 18:45,70.06234898,51.98019211,11.01,0.222785609,9.913082979,11.38,227.5
1,04/08/2019 18:50,71.10608913,52.52386154,11.05,0.137196764,9.912986082,11.36,140.1
1,04/08/2019 18:55,72.14933099,53.10749984,11.05,0.135727848,9.902583893,11.35,138.6
1,04/08/2019 19:00,73.192191,53.72958397,11.07,0.121234542,9.90289815,11.33,123.8
1,04/08/2019 19:05,74.23474372,54.38738477,11.08,0.114085817,9.920986871,11.36,116.5
1,04/08/2019 19:10,75.27702441,55.07874515,11.1,0.107230875,9.929847777,11.37,109.5
1,04/08/2019 19:15,75.87021216,55.80186661,11.09,0.102334488,9.926086248,11.35,104.5
1,04/08/2019 19:20,76.20858579,56.55517466,11.14,0.095479547,9.930672092,11.36,97.5
1,04/08/2019 19:25,76.40323648,57.36714987,11.15,0.08970181,9.935675051,11.37,91.6
1,04/08/2019 19:30,76.51708585,58.24777781,11.16,0.083924073,9.935577911,11.35,85.7
1,04/08/2019 19:35,76.58559714,59.15125176,11.2,0.078635975,9.92752955,11.34,80.3
1,04/08/2019 19:40,76.62869576,60.07645744,11.21,0.07417047,9.947695016,11.34,75.74
1,04/08/2019 19:45,76.65755484,61.02230313,11.22,0.069381804,9.947079167,11.34,70.85
1,04/08/2019 19:50,76.67844659,61.98769716,11.22,0.063535518,9.94519405,11.32,64.88
1,04/08/2019 19:55,76.69487259,62.97157988,11.28,0.057992808,9.95650409,11.33,59.22
1,04/08/2019 20:00,76.70880063,63.93900046,11.3,0.052254242,9.972259374,11.32,53.36
1,04/08/2019 20:05,76.7213327,64.87073839,11.3,0.046554848,9.952724729,11.31,47.54
1,04/08/2019 20:10,76.73307578,65.76158504,11.32,0.041364677,9.968880649,11.3,42.24
1,04/08/2019 20:15,76.73862121,66.60244379,11.32,0.036370363,9.958483652,11.25,37.14
1,04/08/2019 20:20,76.74069903,67.38932494,11.34,0.031072472,10.00302947,11.31,31.73
1,04/08/2019 20:25,76.74083227,68.12359701,11.36,0.025676653,9.981692349,11.28,26.22
1,04/08/2019 20:30,76.73987827,68.80726357,11.35,0.02072151,9.99096046,11.29,21.16
1,04/08/2019 20:35,76.73831869,69.4426631,11.35,0.01627559,9.999736143,11.27,16.62
1,04/08/2019 20:40,76.73641654,70.03231793,11.35,0.012358481,10.02037814,11.27,12.62
1,04/08/2019 20:45,76.73432582,70.57882168,11.35,0.008989767,10.02971416,11.27,9.18
1,04/08/2019 20:50,76.73212622,71.08476458,11.34,0.006345718,10.02758968,11.26,6.48
1,04/08/2019 20:55,76.72986829,71.55222805,11.33,0.004448857,10.0233396,11.25,4.543
1,04/08/2019 21:00,76.72757872,71.98346065,11.34,0.00314348,10.03704512,11.25,3.21
1,04/08/2019 21:05,76.72526855,72.38076389,11.34,0.00215539,10.03898159,11.21,2.201
1,04/08/2019 21:10,76.72294787,72.74641793,11.33,0.001405263,10.06403549,11.27,1.435
1,04/08/2019 21:15,76.70792361,73.08260997,11.34,0.000864702,10.04673443,11.21,0.883
1,04/08/2019 21:20,76.68579229,73.39145612,11.32,0.000520976,10.05784373,11.19,0.532
1,04/08/2019 21:25,76.65968449,73.6749662,11.32,0.000308472,10.07388225,11.2,0.315
1,04/08/2019 21:30,76.63135671,73.93504326,11.3,0.000196835,10.0764514,11.18,0.201
1,04/08/2019 21:35,76.60177906,74.17347357,11.29,0.000139057,10.081066,11.16,0.142
1,04/08/2019 21:40,76.57150428,74.39192483,11.28,0.0001087,10.12693573,11.21,0.111
1,04/08/2019 21:45,76.54084021,74.59196824,11.26,8.72E-05,10.11849162,11.17,0.089
1,04/08/2019 21:50,76.5099589,74.77504739,11.25,6.76E-05,10.11138296,11.15,0.069
1,04/08/2019 21:55,76.47895372,74.94142753,11.23,5.58E-05,10.12293626,11.14,0.057
1,04/08/2019 22:00,76.44787883,75.09184503,11.21,5.68E-05,10.15470213,11.16,0.058
1,04/08/2019 22:05,76.41677165,75.22725566,11.21,4.70E-05,10.15232058,11.14,0.048
1,04/08/2019 22:10,76.38564207,75.3486965,11.18,4.02E-05,10.14819189,11.09,0.041
1,04/08/2019 22:15,76.11398735,75.45721264,11.18,3.62E-05,10.13917996,11.09,0.037
1,04/08/2019 22:20,75.70806053,75.55382046,11.17,4.31E-05,10.15265236,11.08,0.044
1,04/08/2019 22:25,75.2272805,75.63947817,11.16,4.21E-05,10.16210408,11.09,0.043
1,04/08/2019 22:30,74.70477501,75.71508911,11.15,3.92E-05,10.18304662,11.06,0.04
1,04/08/2019 22:35,74.15900102,75.78149159,11.16,4.21E-05,10.22965359,11.11,0.043
1,04/08/2019 22:40,73.60023837,75.83945949,11.14,4.21E-05,10.19756885,11.07,0.043
1,04/08/2019 22:45,73.03422995,75.88971016,11.13,4.21E-05,10.20657135,11.07,0.043
1,04/08/2019 22:50,72.46417388,75.93289848,11.14,4.41E-05,10.23187197,11.08,0.045
1,04/08/2019 22:55,71.89186153,75.94867103,11.14,4.21E-05,10.24114809,11.06,0.043
1,04/08/2019 23:00,71.31829463,75.92771343,11.14,4.02E-05,10.25243646,11.06,0.041
1,04/08/2019 23:05,70.74403787,75.86672736,11.13,4.11E-05,10.22212112,10.97,0.042
1,04/08/2019 23:10,70.1694089,75.76564526,11.13,3.62E-05,10.25456089,11.02,0.037
1,04/08/2019 23:15,68.21061062,75.62606448,11.13,3.62E-05,10.24727704,11,0.037
1,04/08/2019 23:20,65.48402382,75.45037098,11.13,3.72E-05,10.2544652,10.98,0.038
1,04/08/2019 23:25,62.33669752,75.24127209,11.12,3.92E-05,10.27351063,11.01,0.04
1,04/08/2019 23:30,58.9611942,75.00153162,11.13,3.62E-05,10.29411786,11,0.037
1,04/08/2019 23:35,55.46419881,74.73383617,11.11,3.82E-05,10.28742571,10.98,0.039
1,04/08/2019 23:40,51.90529972,74.44072804,11.09,3.82E-05,10.28722334,10.94,0.039
1,04/08/2019 23:45,48.31841732,74.12456946,11.09,3.92E-05,10.30147418,10.97,0.04
1,04/08/2019 23:50,44.72356558,73.78754116,11.09,3.82E-05,10.28786891,10.92,0.039
1,04/08/2019 23:55,41.1333076,73.31449055,11.06,3.82E-05,10.29276211,10.91,0.039
1,05/08/2019 00:00,37.55638279,72.65456048,11.06,3.82E-05,10.30234488,10.91,0.039
1,05/08/2019 00:05,33.99978477,71.79257092,11.05,3.72E-05,10.32123418,10.91,0.038
1,05/08/2019 00:10,30.47007198,70.73250785,11.03,3.72E-05,10.3375079,10.91,0.038
1,05/08/2019 00:15,28.13868694,69.48815796,11.02,4.11E-05,10.34727601,10.9,0.042
1,05/08/2019 00:20,26.54457689,68.07785831,10.99,3.82E-05,10.34267172,10.86,0.039
1,05/08/2019 00:25,25.41951884,66.5215772,11,3.82E-05,10.34052802,10.85,0.039
1,05/08/2019 00:30,24.60020199,64.9184235,10.99,3.92E-05,10.35728184,10.86,0.04
1,05/08/2019 00:35,23.9837121,63.39019349,10.98,4.02E-05,10.36449336,10.86,0.041
1,05/08/2019 00:40,23.50350754,61.74091786,10.96,3.72E-05,10.37409154,10.84,0.038
1,05/08/2019 00:45,23.11573722,59.98969707,10.97,3.82E-05,10.4121869,10.87,0.039
1,05/08/2019 00:50,22.79109401,58.1543567,10.95,4.21E-05,10.40503403,10.83,0.043
1,05/08/2019 00:55,22.50978671,56.35369809,10.93,4.02E-05,10.40297359,10.82,0.041
1,05/08/2019 01:00,22.25834974,54.61942412,10.93,3.82E-05,10.43188328,10.82,0.039
1,05/08/2019 01:05,22.02756622,52.89179174,10.9,3.72E-05,10.41534881,10.8,0.038
1,05/08/2019 01:10,21.81110185,51.21872423,10.9,3.43E-05,10.4249172,10.8,0.035
1,05/08/2019 01:15,21.62563659,49.66372179,10.88,3.43E-05,10.43418722,10.78,0.035
1,05/08/2019 01:20,21.46175586,48.20231944,10.87,3.33E-05,10.46806603,10.81,0.034
1,05/08/2019 01:25,21.31294175,46.81462424,10.86,3.62E-05,10.47268032,10.79,0.037
1,05/08/2019 01:30,21.17466106,45.50450797,10.85,3.92E-05,10.47027062,10.78,0.04
1,05/08/2019 01:35,21.04375488,44.29804799,10.82,3.62E-05,10.5018287,10.79,0.037
1,05/08/2019 01:40,20.91802357,43.15809485,10.82,3.33E-05,10.50172489,10.77,0.034
1,05/08/2019 01:45,20.79592463,42.08295151,10.79,3.13E-05,10.4800519,10.73,0.032
1,05/08/2019 01:50,20.67637706,41.06956355,10.77,2.84E-05,10.49677233,10.75,0.029
1,05/08/2019 01:55,20.55862516,40.12709754,10.76,2.94E-05,10.5114467,10.74,0.03
1,05/08/2019 02:00,20.44213969,39.23749635,10.73,3.33E-05,10.50869157,10.74,0.034
1,05/08/2019 02:05,20.32654705,38.39599234,10.71,2.84E-05,10.52815462,10.73,0.029
1,05/08/2019 02:10,20.21158439,37.59929457,10.69,3.23E-05,10.55212545,10.77,0.033
1,05/08/2019 02:15,20.12815328,36.85139201,10.66,2.55E-05,10.52074674,10.71,0.026
1,05/08/2019 02:20,20.06701358,36.14393449,10.61,2.64E-05,10.53758671,10.72,0.027
1,05/08/2019 02:25,20.02166144,35.47199899,10.58,3.04E-05,10.48898303,10.69,0.031
1,05/08/2019 02:30,19.98750563,34.83366762,10.57,2.84E-05,10.47898496,10.68,0.029
1,05/08/2019 02:35,19.96129779,34.22692228,10.52,3.04E-05,10.49075945,10.67,0.031
1,05/08/2019 02:40,19.94073566,33.65581626,10.48,3.23E-05,10.46166821,10.65,0.033
1,05/08/2019 02:45,19.92418611,33.11157329,10.43,3.04E-05,10.53672976,10.67,0.031
1,05/08/2019 02:50,19.91048922,32.59249214,10.4,2.94E-05,10.56351587,10.71,0.03
1,05/08/2019 02:55,19.89882126,32.09693374,10.37,3.13E-05,10.50487834,10.65,0.032
1,05/08/2019 03:00,19.88859645,31.62335157,10.34,3.53E-05,10.45118453,10.61,0.036
1,05/08/2019 03:05,19.87939867,31.17520823,10.29,2.74E-05,10.53574689,10.68,0.028
1,05/08/2019 03:10,19.87093084,30.74584156,10.26,3.13E-05,10.4768324,10.63,0.032
1,05/08/2019 03:15,19.84949816,30.33404536,10.25,3.72E-05,10.43297652,10.58,0.038
1,05/08/2019 03:20,19.81884503,29.93869218,10.2,3.23E-05,10.43963449,10.59,0.033
1,05/08/2019 03:25,19.78163698,29.55873628,10.15,3.33E-05,10.46577566,10.61,0.034
1,05/08/2019 03:30,19.73976921,29.19616917,10.15,3.43E-05,10.47982986,10.62,0.035
1,05/08/2019 03:35,19.69459172,28.84842744,10.12,4.11E-05,10.45122609,10.57,0.042
1,05/08/2019 03:40,19.64706062,28.51429946,10.09,5.19E-05,10.50881649,10.58,0.053
1,05/08/2019 03:45,19.597857,28.19378458,10.08,6.66E-05,10.45769553,10.56,0.068
1,05/08/2019 03:50,19.54746441,27.88663951,10.05,9.30E-05,10.41885438,10.54,0.095
1,05/08/2019 03:55,19.49622617,27.59247405,10.03,0.000130244,10.46636375,10.56,0.133
1,05/08/2019 04:00,19.44438536,27.31129286,10.01,0.000200752,10.49032237,10.56,0.205
1,05/08/2019 04:05,19.39211695,27.04232116,9.98,0.000307493,10.49010165,10.57,0.314
1,05/08/2019 04:10,19.3395437,26.78459297,9.97,0.000480825,10.48757426,10.56,0.491
1,05/08/2019 04:15,19.76563786,26.53761312,9.95,0.000816717,10.46331217,10.53,0.834
1,05/08/2019 04:20,20.54132245,26.3008805,9.92,0.001255434,10.46572308,10.53,1.282
1,05/08/2019 04:25,21.57611078,26.07390234,9.91,0.001740176,10.48757712,10.55,1.777
1,05/08/2019 04:30,22.80356146,25.85620209,9.89,0.002293468,10.48494522,10.53,2.342
1,05/08/2019 04:35,24.1734434,25.64740818,9.86,0.003175797,10.51130022,10.54,3.243
1,05/08/2019 04:40,25.64729024,25.44718868,9.85,0.004386183,10.50643902,10.54,4.479
1,05/08/2019 04:45,27.19562895,25.2548967,9.83,0.005414425,10.56714165,10.58,5.529
1,05/08/2019 04:50,28.79607874,25.06968212,9.83,0.006742325,10.52092197,10.55,6.885
1,05/08/2019 04:55,30.43188264,24.89087773,9.81,0.008588263,10.52569103,10.53,8.77
1,05/08/2019 05:00,32.09073146,24.71794178,9.8,0.011046249,10.57440472,10.56,11.28
1,05/08/2019 05:05,33.76376318,24.55043153,9.8,0.012280139,10.56970933,10.56,12.54
1,05/08/2019 05:10,35.44475359,24.38797391,9.78,0.01383719,10.552336,10.54,14.13
1,05/08/2019 05:15,37.03436351,24.23024897,9.77,0.01634414,10.56192239,10.53,16.69
1,05/08/2019 05:20,38.5599666,24.07782807,9.78,0.019810782,10.61576586,10.57,20.23
1,05/08/2019 05:25,40.04109288,23.93038591,9.78,0.021622445,10.63569844,10.58,22.08
1,05/08/2019 05:30,41.49144859,23.78688544,9.76,0.026185878,10.62848122,10.57,26.74
1,05/08/2019 05:35,42.92053217,23.64711911,9.78,0.026391526,10.63581811,10.55,26.95
1,05/08/2019 05:40,44.33487406,23.51089867,9.78,0.028820134,10.63073812,10.57,29.43
1,05/08/2019 05:45,45.73891154,23.37805113,9.79,0.03367735,10.63818982,10.55,34.39
1,05/08/2019 05:50,47.13565343,23.24841868,9.82,0.038113476,10.70034454,10.62,38.92
1,05/08/2019 05:55,48.52713722,23.1371172,9.85,0.042735666,10.68694412,10.58,43.64
1,05/08/2019 06:00,49.91473634,23.05445954,9.88,0.051872324,10.70983606,10.61,52.97
1,05/08/2019 06:05,51.29937986,23.00749743,9.92,0.057532547,10.71770774,10.62,58.75
1,05/08/2019 06:10,52.6817019,23.00102553,9.98,0.064475624,10.73545148,10.63,65.84
1,05/08/2019 06:15,53.60730537,23.03825407,10.06,0.075639386,10.73063269,10.62,77.24
1,05/08/2019 06:20,54.25011052,23.12128623,10.15,0.083238579,10.74038622,10.64,85
1,05/08/2019 06:25,54.71958583,23.25146429,10.26,0.092345859,10.73281717,10.63,94.3
1,05/08/2019 06:30,55.08350323,23.42962705,10.36,0.099690439,10.74774321,10.64,101.8
1,05/08/2019 06:35,55.38339696,23.65629561,10.44,0.11134384,10.75268102,10.66,113.7
1,05/08/2019 06:40,55.6445704,23.9318171,10.5,0.125445435,10.78089932,10.69,128.1
1,05/08/2019 06:45,55.882369,24.27411512,10.57,0.139644957,10.75026276,10.66,142.6
1,05/08/2019 06:50,56.10607967,24.70131747,10.64,0.150025298,10.77570227,10.71,153.2
1,05/08/2019 06:55,56.32130701,25.17256182,10.73,0.157076095,10.76555343,10.71,160.4
1,05/08/2019 07:00,56.53143038,25.68667279,10.81,0.168533641,10.77326799,10.73,172.1
1,05/08/2019 07:05,56.73848561,26.2921712,10.89,0.175094799,10.77801019,10.74,178.8
1,05/08/2019 07:10,56.94370006,26.94082903,10.94,0.191840443,10.79547132,10.77,195.9
1,05/08/2019 07:15,57.07214785,27.64497805,10.99,0.209565364,10.82343247,10.81,214
1,05/08/2019 07:20,57.15463922,28.4298042,11.01,0.220827054,10.78760163,10.8,225.5
1,05/08/2019 07:25,57.20965834,29.25704855,11.05,0.223960741,10.78438656,10.81,228.7
1,05/08/2019 07:30,57.24827158,30.17142475,11.07,0.234732793,10.79434672,10.8,239.7
1,05/08/2019 07:35,57.27708933,31.12166157,11.09,0.275176949,10.79112126,10.83,281
1,05/08/2019 07:40,57.30006376,32.09238671,11.12,0.305338693,10.79011249,10.84,311.8
1,05/08/2019 07:45,57.31955194,33.07453611,11.12,0.350287526,10.80295462,10.87,357.7
1,05/08/2019 07:50,57.33695987,34.05186969,11.15,0.328743423,10.79463337,10.88,335.7
1,05/08/2019 07:55,57.35313173,35.02905205,11.15,0.380351342,10.78908548,10.91,388.4
1,05/08/2019 08:00,57.36856063,35.99783939,11.16,0.419816221,10.80658952,10.92,428.7
1,05/08/2019 08:05,57.3835478,36.95344749,11.19,0.354400491,10.80347634,10.93,361.9
1,05/08/2019 08:10,57.3982716,37.90002164,11.2,0.392984021,10.79780653,10.96,401.3
1,05/08/2019 08:15,57.51648912,38.83471734,11.21,0.349602032,10.80467304,10.97,357
1,05/08/2019 08:20,57.69651936,39.74808999,11.22,0.364878759,10.80144847,10.98,372.6
1,05/08/2019 08:25,57.9134967,40.63676416,11.23,0.518723239,10.84160204,11.01,529.7
1,05/08/2019 08:30,58.15256551,41.49972871,11.23,0.755904225,10.79965022,11.01,771.9
1,05/08/2019 08:35,58.40482904,42.3344034,11.26,0.454482641,10.82462648,11.07,464.1
1,05/08/2019 08:40,58.66497408,43.13921955,11.22,0.505600922,10.79376162,11.03,516.3
1,05/08/2019 08:45,58.92982063,43.9137053,11.26,0.531355917,10.79120348,11.06,542.6
1,05/08/2019 08:50,59.19746769,44.65764258,11.26,0.392494382,10.76302219,11.06,400.8
1,05/08/2019 08:55,59.46678185,45.37113601,11.4,0.398174191,10.79839226,11.09,406.6
1,05/08/2019 09:00,59.73708657,46.05496287,11.39,0.405420844,10.79528459,11.09,414
1,05/08/2019 09:05,60.00797662,46.70866897,11.42,0.565924409,10.78464558,11.1,577.9
1,05/08/2019 09:10,60.27921307,47.33878488,11.39,0.523815481,10.77447134,11.11,534.9
1,05/08/2019 09:15,60.45624609,47.94937423,11.39,0.403462289,10.75418071,11.1,412
1,05/08/2019 09:20,60.57750374,48.54301689,11.39,0.39386537,10.77412719,11.14,402.2
1,05/08/2019 09:25,60.66579622,49.12139309,11.39,0.452426159,10.77589436,11.12,462
1,05/08/2019 09:30,60.73462466,49.68564705,11.43,0.616553051,10.76990735,11.16,629.6
1,05/08/2019 09:35,60.79196835,50.23660334,11.4,0.370656496,10.77144066,11.16,378.5
1,05/08/2019 09:40,60.84254246,50.78302948,11.41,0.608620904,10.75809953,11.12,621.5
1,05/08/2019 09:45,60.88912383,51.32565433,11.41,0.751007838,10.7812675,11.18,766.9
1,05/08/2019 09:50,60.93335123,51.85590931,11.4,0.833365067,10.78855204,11.24,851
1,05/08/2019 09:55,60.97619213,52.37420547,11.4,0.49179311,10.7836866,11.23,502.2
1,05/08/2019 10:00,61.01821573,52.8809484,11.41,0.498843908,10.76314253,11.21,509.4
1,05/08/2019 10:05,61.05975876,53.37041885,11.4,0.486798796,10.76280058,11.23,497.1
