reach,date_time,Qi,Qsite,Ci,PAR,Cobs,Temp,P
1,06/08/2019 02:55,27.509,32.04054218,10.2,0,10.75298379,12.25,97.5
1,06/08/2019 03:00,27.556,31.66431513,10.2,0,10.74623701,12.38,97.5
1,06/08/2019 03:05,27.55875,31.49793017,10.2,0,10.73919689,12.09,97.5
1,06/08/2019 03:10,27.5615,31.33154521,10.18,0,10.73265279,12.29,97.5
1,06/08/2019 03:15,27.56425,31.16516025,10.16,0,10.72530104,12.22,97.5
1,06/08/2019 03:20,27.567,30.99877529,10.17,0,10.71933197,12.39,97.5
1,06/08/2019 03:25,27.56975,30.83239033,10.15,0,10.71204387,12.24,97.5
1,06/08/2019 03:30,27.5725,30.66600537,10.14,0,10.70468613,11.97,97.5
1,06/08/2019 03:35,27.57525,30.49962041,10.14,0,10.69782888,12.09,97.5
1,06/08/2019 03:40,27.578,30.33323546,10.12,0,10.69072237,11.95,97.5
1,06/08/2019 03:45,27.58075,30.1668505,10.12,0,10.68253301,12.07,97.5
1,06/08/2019 03:50,27.5835,30.00046554,10.11,0,10.67465638,11.9,97.5
1,06/08/2019 03:55,27.58625,29.83408058,10.11,0,10.66525734,12.11,97.5
1,06/08/2019 04:00,27.589,29.66769562,10.09,2.84E-05,10.65568689,12.11,97.5
1,06/08/2019 04:05,29.98241667,29.58399103,10.08,9.89E-05,10.64410542,12.06,97.5
1,06/08/2019 04:10,32.37583333,29.50028644,10.07,0.000193897,10.63167002,12.05,97.5
1,06/08/2019 04:15,34.76925,29.41658185,10.06,0.000385835,10.61938933,12.18,97.5
1,06/08/2019 04:20,37.16266667,29.33287726,10.05,0.000804966,10.60572306,12.81,97.5
1,06/08/2019 04:25,39.55608333,29.24917267,10.04,0.001360216,10.59146839,12.59,97.5
1,06/08/2019 04:30,41.9495,29.16546808,10.01,0.002020249,10.57619063,12.3,97.5
1,06/08/2019 04:35,44.34291667,29.08176349,10,0.00241196,10.56193017,12.09,97.5
1,06/08/2019 04:40,46.73633333,28.9980589,10,0.003392217,10.54759471,11.95,97.5
1,06/08/2019 04:45,49.12975,28.91435431,10,0.006309484,10.53369803,12.29,97.5
1,06/08/2019 04:50,51.52316667,28.83064972,9.99,0.009773188,10.51972526,12.28,97.5
1,06/08/2019 04:55,53.91658333,28.74694513,9.99,0.010967907,10.5064095,12.17,97.5
1,06/08/2019 05:00,56.31,28.66324054,10,0.013318173,10.49259045,12.16,97.5
1,06/08/2019 05:05,56.76283333,29.80389979,10.02,0.014052631,10.47928868,12.1,97.5
1,06/08/2019 05:10,57.21566667,30.94455904,10.03,0.01464999,10.46668554,12.11,97.5
1,06/08/2019 05:15,57.6685,32.0852183,10.05,0.01885109,10.45465876,12.25,97.5
1,06/08/2019 05:20,58.12133333,33.22587755,10.06,0.021720373,10.44342226,12.28,97.5
1,06/08/2019 05:25,58.57416667,34.3665368,10.11,0.01931135,10.43282584,12.07,97.5
1,06/08/2019 05:30,59.027,35.50719605,10.15,0.022151255,10.42248239,11.87,97.5
1,06/08/2019 05:35,59.47983333,36.6478553,10.17,0.030651383,10.41244848,12.11,97.5
1,06/08/2019 05:40,59.93266667,37.78851455,10.21,0.040267887,10.40325263,11.83,97.5
1,06/08/2019 05:45,60.3855,38.9291738,10.29,0.039210267,10.39585611,11.64,97.5
1,06/08/2019 05:50,60.83833333,40.06983305,10.35,0.036017823,10.38822425,11.82,97.4
1,06/08/2019 05:55,61.29116667,41.2104923,10.42,0.039455086,10.38066972,11.52,97.4
1,06/08/2019 06:00,61.744,42.35115155,10.53,0.046261064,10.37359177,11.48,97.4
1,06/08/2019 06:05,61.93916667,43.175288,10.59,0.056318243,10.36666686,11.47,97.4
1,06/08/2019 06:10,62.13433333,43.99942444,10.64,0.066551692,10.36031227,11.37,97.4
1,06/08/2019 06:15,62.3295,44.82356088,10.71,0.075776485,10.3548398,11.25,97.4
1,06/08/2019 06:20,62.52466667,45.64769732,10.74,0.078224679,10.34979773,11.2,97.4
1,06/08/2019 06:25,62.71983333,46.47183376,10.78,0.066532107,10.34480065,11.35,97.4
1,06/08/2019 06:30,62.915,47.29597021,10.83,0.062987122,10.33941065,11.23,97.4
1,06/08/2019 06:35,63.11016667,48.12010665,10.85,0.072065024,10.33352771,11.23,97.4
1,06/08/2019 06:40,63.30533333,48.94424309,10.87,0.100767644,10.32799967,11.2,97.4
1,06/08/2019 06:45,63.5005,49.76837953,10.91,0.142386934,10.32385303,11.15,97.4
1,06/08/2019 06:50,63.69566667,50.59251597,10.93,0.184985501,10.3211916,11.18,97.4
1,06/08/2019 06:55,63.89083333,51.41665242,10.95,0.193309359,10.31900362,11.13,97.4
1,06/08/2019 07:00,64.086,52.24078886,10.99,0.158936722,10.31648095,11.18,97.4
1,06/08/2019 07:05,64.24891667,52.75154935,11.02,0.140624235,10.31359676,11.16,97.4
1,06/08/2019 07:10,64.41183333,53.26230985,11.03,0.154040335,10.30977276,11.08,97.4
1,06/08/2019 07:15,64.57475,53.77307035,11.05,0.183516585,10.30616857,11.15,97.4
1,06/08/2019 07:20,64.73766667,54.28383085,11.05,0.202122855,10.30329493,11.19,97.4
1,06/08/2019 07:25,64.90058333,54.79459134,11.07,0.204571049,10.30025281,11.17,97.4
1,06/08/2019 07:30,65.0635,55.30535184,11.08,0.214657606,10.29737457,11.04,97.4
1,06/08/2019 07:35,65.22641667,55.81611234,11.1,0.2457007,10.29455256,11.19,97.4
1,06/08/2019 07:40,65.38933333,56.32687283,11.1,0.229934334,10.29221778,10.99,97.4
1,06/08/2019 07:45,65.55225,56.83763333,11.12,0.205942037,10.28925931,11.04,97.4
1,06/08/2019 07:50,65.71516667,57.34839383,11.14,0.179893258,10.28516303,11.14,97.4
1,06/08/2019 07:55,65.87808333,57.85915432,11.15,0.189294321,10.27983258,11.13,97.4
1,06/08/2019 08:00,66.041,58.36991482,11.18,0.186846128,10.27401141,11.1,97.4
1,06/08/2019 08:05,66.02041667,58.7032592,11.19,0.174703088,10.26749417,10.99,97.4
1,06/08/2019 08:10,65.99983333,59.03660357,11.2,0.194484492,10.2601535,10.85,97.4
1,06/08/2019 08:15,65.97925,59.36994795,11.22,0.180480825,10.25175185,11.03,97.4
1,06/08/2019 08:20,65.95866667,59.70329233,11.28,0.178032631,10.2423504,10.99,97.4
1,06/08/2019 08:25,65.93808333,60.0366367,11.3,0.144149633,10.23281945,10.97,97.4
1,06/08/2019 08:30,65.9175,60.36998108,11.42,0.094108558,10.22255568,10.94,97.4
1,06/08/2019 08:35,65.89691667,60.70332545,11.44,0.118100854,10.21051703,10.89,97.4
1,06/08/2019 08:40,65.87633333,61.03666983,11.41,0.178424342,10.19935548,10.89,97.4
1,06/08/2019 08:45,65.85575,61.37001421,11.43,0.25608104,10.19024672,10.99,97.4
1,06/08/2019 08:50,65.83516667,61.70335858,11.43,0.317481733,10.18387456,10.96,97.4
1,06/08/2019 08:55,65.81458333,62.03670296,11.43,0.349797887,10.17909132,10.83,97.4
1,06/08/2019 09:00,65.794,62.37004734,11.44,0.355281841,10.17606935,10.83,97.4
1,06/08/2019 09:05,65.73816667,62.51942213,11.44,0.343236729,10.17380656,11.01,97.4
1,06/08/2019 09:10,65.68233333,62.66879692,11.45,0.372908834,10.17435729,10.98,97.4
1,06/08/2019 09:15,65.6265,62.81817172,11.46,0.398467974,10.17746735,10.79,97.4
1,06/08/2019 09:20,65.57066667,62.96754651,11.44,0.334912871,10.18186206,10.87,97.4
1,06/08/2019 09:25,65.51483333,63.11692131,11.46,0.313172913,10.18781431,10.88,97.4
1,06/08/2019 09:30,65.459,63.2662961,11.43,0.346957983,10.19800884,10.91,97.3
1,06/08/2019 09:35,65.40316667,63.4156709,11.45,0.395236359,10.21148503,10.9,97.3
1,06/08/2019 09:40,65.34733333,63.56504569,11.45,0.413450918,10.22880103,11.01,97.3
1,06/08/2019 09:45,65.2915,63.71442049,11.44,0.423537476,10.25188573,11,97.3
1,06/08/2019 09:50,65.23566667,63.86379528,11.44,0.419032799,10.27728221,10.97,97.3
1,06/08/2019 09:55,65.17983333,64.01317008,11.43,0.314348045,10.3041526,10.96,97.3
1,06/08/2019 10:00,65.124,64.16254487,11.45,0.257060318,10.33283882,10.99,97.3
1,06/08/2019 10:05,65.19466667,64.20455132,11.43,0.392396454,10.36095413,11.03,97.3
1,06/08/2019 10:10,65.26533333,64.24655777,11.43,0.507363621,10.3910229,10.97,97.3
1,06/08/2019 10:15,65.336,64.28856422,11.42,0.611950447,10.42304269,11.12,97.3
1,06/08/2019 10:20,65.40666667,64.33057067,11.44,0.627814741,10.45466827,10.98,97.3
1,06/08/2019 10:25,65.47733333,64.37257712,11.43,0.422362343,10.48570226,10.96,97.3
1,06/08/2019 10:30,65.548,64.41458357,11.44,0.354988058,10.51631193,11.02,97.3
1,06/08/2019 10:35,65.61866667,64.45659002,11.43,0.409729664,10.54573025,11.14,97.3
1,06/08/2019 10:40,65.68933333,64.49859647,11.43,0.359688589,10.57488021,11.13,97.3
1,06/08/2019 10:45,65.76,64.54060292,11.43,0.313564623,10.60435231,11.17,97.3
1,06/08/2019 10:50,65.83066667,64.58260937,11.43,0.358905167,10.63341949,11.1,97.3
1,06/08/2019 10:55,65.90133333,64.62461582,11.42,0.382799536,10.66169408,11.13,97.3
1,06/08/2019 11:00,65.972,64.66662227,11.43,0.421970632,10.68958973,11.22,97.3
1,06/08/2019 11:05,65.58316667,64.72370031,11.44,0.426769091,10.71590462,11.19,97.3
1,06/08/2019 11:10,65.19433333,64.78077836,11.41,0.411590291,10.74184518,11.24,97.3
1,06/08/2019 11:15,64.8055,64.83785641,11.41,0.378784498,10.76661859,11.29,97.3
1,06/08/2019 11:20,64.41666667,64.89493446,11.4,0.286144856,10.79080895,11.33,97.3
1,06/08/2019 11:25,64.02783333,64.9520125,11.41,0.264404898,10.81259428,11.32,97.3
1,06/08/2019 11:30,63.639,65.00909055,11.38,0.326099374,10.83401839,11.37,97.3
1,06/08/2019 11:35,63.25016667,65.0661686,11.36,0.368012447,10.85592697,11.32,97.3
1,06/08/2019 11:40,62.86133333,65.12324664,11.35,0.485819518,10.87742423,11.39,97.3
1,06/08/2019 11:45,62.4725,65.18032469,11.36,0.517450178,10.90015438,11.47,97.3
1,06/08/2019 11:50,62.08366667,65.23740274,11.35,0.435876371,10.9221001,11.51,97.3
1,06/08/2019 11:55,61.69483333,65.29448078,11.34,0.229542623,10.94274274,11.5,97.3
1,06/08/2019 12:00,61.306,65.35155883,11.34,0.11741536,10.96143641,11.52,97.3
1,06/08/2019 12:05,60.3715,65.17487629,11.31,0.090191449,10.98071175,11.57,97.3
1,06/08/2019 12:10,59.437,64.99819376,11.31,0.136119559,10.99925378,11.56,97.3
1,06/08/2019 12:15,58.5025,64.82151122,11.29,0.192330081,11.02548961,11.57,97.3
1,06/08/2019 12:20,57.568,64.64482869,11.29,0.253534919,11.05233051,11.6,97.3
1,06/08/2019 12:25,56.6335,64.46814615,11.29,0.272826684,11.07628846,11.6,97.3
1,06/08/2019 12:30,55.699,64.29146362,11.29,0.232284599,11.10018292,11.53,97.3
1,06/08/2019 12:35,54.7645,64.11478108,11.27,0.155803034,11.1220486,11.58,97.3
1,06/08/2019 12:40,53.83,63.93809855,11.25,0.14385585,11.14120261,11.6,97.3
1,06/08/2019 12:45,52.8955,63.76141601,11.24,0.172646606,11.15948252,11.64,97.3
1,06/08/2019 12:50,51.961,63.58473347,11.21,0.184104151,11.17707825,11.58,97.3
1,06/08/2019 12:55,51.0265,63.40805094,11.21,0.146499899,11.19438381,11.62,97.3
1,06/08/2019 13:00,50.092,63.2313684,11.19,0.150417009,11.21045227,11.59,97.3
1,06/08/2019 13:05,50.04058333,62.66146249,11.19,0.13043975,11.22424128,11.51,97.3
1,06/08/2019 13:10,49.98916667,62.09155658,11.18,0.128481195,11.23807118,11.57,97.3
1,06/08/2019 13:15,49.93775,61.52165067,11.18,0.135923703,11.24896812,11.59,97.3
1,06/08/2019 13:20,49.88633333,60.95174477,11.15,0.135825775,11.26064775,11.51,97.3
1,06/08/2019 13:25,49.83491667,60.38183886,11.15,0.124074447,11.27162339,11.57,97.3
1,06/08/2019 13:30,49.7835,59.81193295,11.14,0.109679069,11.28091303,11.55,97.3
1,06/08/2019 13:35,49.73208333,59.24202704,11.11,0.12740399,11.28923804,11.46,97.3
1,06/08/2019 13:40,49.68066667,58.67212113,11.11,0.13474857,11.29687367,11.55,97.3
1,06/08/2019 13:45,49.62925,58.10221522,11.11,0.150710792,11.30548583,11.57,97.3
1,06/08/2019 13:50,49.57783333,57.53230931,11,0.17460516,11.31256467,11.5,97.3
1,06/08/2019 13:55,49.52641667,56.9624034,11,0.200556012,11.31973813,11.5,97.3
1,06/08/2019 14:00,49.475,56.39249749,10.99,0.221904259,11.32625482,11.44,97.3
1,06/08/2019 14:05,50.27083333,56.09484779,10.98,0.236201709,11.33412311,11.49,97.3
1,06/08/2019 14:10,51.06666667,55.7971981,10.95,0.27556866,11.34096527,11.44,97.3
1,06/08/2019 14:15,51.8625,55.4995484,10.94,0.280856758,11.34860432,11.47,97.4
1,06/08/2019 14:20,52.65833333,55.20189871,10.93,0.234243154,11.35511162,11.48,97.4
1,06/08/2019 14:25,53.45416667,54.90424901,10.92,0.213090762,11.36054751,11.41,97.4
1,06/08/2019 14:30,54.25,54.60659931,10.91,0.207900592,11.36532679,11.41,97.3
1,06/08/2019 14:35,55.04583333,54.30894962,10.91,0.176955426,11.36967243,11.39,97.3
1,06/08/2019 14:40,55.84166667,54.01129992,10.9,0.177836776,11.37245851,11.47,97.3
1,06/08/2019 14:45,56.6375,53.71365022,10.91,0.183222802,11.37573817,11.45,97.3
1,06/08/2019 14:50,57.43333333,53.41600053,11.04,0.183418657,11.37959635,11.38,97.3
1,06/08/2019 14:55,58.22916667,53.11835083,11.03,0.183222802,11.38110341,11.4,97.3
1,06/08/2019 15:00,59.025,52.82070114,11.04,0.165693736,11.38248686,11.34,97.3
1,06/08/2019 15:05,59.3195,53.08776608,11.04,0.147185393,11.38274129,11.36,97.3
1,06/08/2019 15:10,59.614,53.35483103,11.03,0.156096818,11.38321707,11.34,97.3
1,06/08/2019 15:15,59.9085,53.62189598,11.04,0.162462121,11.38180025,11.36,97.3
1,06/08/2019 15:20,60.203,53.88896093,11.02,0.177347137,11.37924937,11.38,97.3
1,06/08/2019 15:25,60.4975,54.15602588,11.04,0.189098466,11.37651107,11.29,97.3
1,06/08/2019 15:30,60.792,54.42309083,11.04,0.235222431,11.3749263,11.39,97.3
1,06/08/2019 15:35,61.0865,54.69015578,11.05,0.289180616,11.37350913,11.27,97.3
1,06/08/2019 15:40,61.381,54.95722073,11.07,0.315327323,11.37232732,11.32,97.3
1,06/08/2019 15:45,61.6755,55.22428568,11.08,0.314543901,11.37149675,11.32,97.3
1,06/08/2019 15:50,61.97,55.49135063,11.1,0.305632477,11.36880874,11.34,97.3
1,06/08/2019 15:55,62.2645,55.75841558,11.1,0.186454417,11.36624465,11.37,97.3
1,06/08/2019 16:00,62.559,56.02548053,11.11,0.128579123,11.36092586,11.2,97.4
1,06/08/2019 16:05,62.951,56.30824068,11.12,0.141995223,11.35487246,11.15,97.4
1,06/08/2019 16:10,63.343,56.59100083,11.11,0.138078113,11.34963395,11.29,97.4
1,06/08/2019 16:15,63.735,56.87376099,11.13,0.147577104,11.34460687,11.28,97.3
1,06/08/2019 16:20,64.127,57.15652114,11.13,0.165889592,11.3389948,11.35,97.3
1,06/08/2019 16:25,64.519,57.4392813,11.17,0.161286988,11.33301623,11.28,97.3
1,06/08/2019 16:30,64.911,57.72204145,11.16,0.15903465,11.32686715,11.18,97.3
1,06/08/2019 16:35,65.303,58.00480161,11.16,0.181460102,11.31954452,11.2,97.3
1,06/08/2019 16:40,65.695,58.28756176,11.2,0.181068391,11.31318581,11.17,97.3
1,06/08/2019 16:45,66.087,58.57032191,11.2,0.163637254,11.3062526,11.22,97.3
1,06/08/2019 16:50,66.479,58.85308207,11.23,0.12564129,11.29934284,11.17,97.3
1,06/08/2019 16:55,66.871,59.13584222,11.23,0.104293043,11.29146944,11.2,97.3
1,06/08/2019 17:00,67.263,59.41860238,11.24,0.094794052,11.28344594,11.14,97.3
1,06/08/2019 17:05,67.27375,59.76002335,11.25,0.092541714,11.27408322,11.22,97.3
1,06/08/2019 17:10,67.2845,60.10144432,11.25,0.0857847,11.26513565,11.1,97.3
1,06/08/2019 17:15,67.29525,60.44286529,11.25,0.096850535,11.2560416,11.23,97.3
1,06/08/2019 17:20,67.306,60.78428627,11.27,0.107916369,11.24620013,11.22,97.3
1,06/08/2019 17:25,67.31675,61.12570724,11.25,0.113498251,11.23723549,11.17,97.3
1,06/08/2019 17:30,67.3275,61.46712821,11.25,0.128970834,11.22895302,11.22,97.3
1,06/08/2019 17:35,67.33825,61.80854918,11.26,0.151885925,11.21595363,11.17,97.3
1,06/08/2019 17:40,67.349,62.14997016,11.27,0.159720144,11.20422133,11.14,97.3
1,06/08/2019 17:45,67.35975,62.49139113,11.29,0.167652291,11.19281843,11.17,97.3
1,06/08/2019 17:50,67.3705,62.8328121,11.28,0.168239857,11.18150686,11.17,97.3
1,06/08/2019 17:55,67.38125,63.17423307,11.29,0.172646606,11.16913349,11.18,97.3
1,06/08/2019 18:00,67.392,63.51565405,11.3,0.175094799,11.15683556,11.19,97.3
1,06/08/2019 18:05,67.412,63.68505937,11.3,0.177249209,11.14457542,11.17,97.3
1,06/08/2019 18:10,67.432,63.8544647,11.3,0.177347137,11.13235351,11.08,97.3
1,06/08/2019 18:15,67.452,64.02387003,11.32,0.175290655,11.12017721,11.21,97.3
1,06/08/2019 18:20,67.472,64.19327535,11.32,0.1867482,11.10842337,11.15,97.3
1,06/08/2019 18:25,67.492,64.36268068,11.31,0.184495862,11.09687921,11.14,97.3
1,06/08/2019 18:30,67.512,64.53208601,11.32,0.164910314,11.08639135,11.05,97.3
1,06/08/2019 18:35,67.532,64.70149133,11.31,0.113498251,11.0834758,11.15,97.3
1,06/08/2019 18:40,67.552,64.87089666,11.3,0.083728218,11.07895412,11.17,97.3
1,06/08/2019 18:45,67.572,65.04030199,11.29,0.08274894,11.07441296,11.14,97.3
1,06/08/2019 18:50,67.592,65.20970731,11.3,0.062282043,11.07013014,11.12,97.3
1,06/08/2019 18:55,67.612,65.37911264,11.29,0.046956351,11.06485226,11.12,97.3
1,06/08/2019 19:00,67.632,65.54851797,11.27,0.044322095,11.0599002,11.13,97.3
1,06/08/2019 19:05,67.62533333,65.63975193,11.25,0.040826075,11.05396059,11.02,97.3
1,06/08/2019 19:10,67.61866667,65.73098588,11.25,0.038994826,11.04948525,11.16,97.3
1,06/08/2019 19:15,67.612,65.82221984,11.23,0.05835514,11.04512559,10.98,97.3
1,06/08/2019 19:20,67.60533333,65.9134538,11.22,0.051793982,11.04250607,11.02,97.3
1,06/08/2019 19:25,67.59866667,66.00468775,11.21,0.039837005,11.04098248,11.08,97.3
1,06/08/2019 19:30,67.592,66.09592171,11.19,0.036262642,11.03964822,11.07,97.3
1,06/08/2019 19:35,67.58533333,66.18715567,11.17,0.032257398,11.0394711,11.04,97.3
1,06/08/2019 19:40,67.57866667,66.27838962,11.17,0.02912371,11.03916445,11.04,97.3
1,06/08/2019 19:45,67.572,66.36962358,11.15,0.024873646,11.039361,10.99,97.3
1,06/08/2019 19:50,67.56533333,66.46085754,11.14,0.022219804,11.04001548,11.01,97.3
1,06/08/2019 19:55,67.55866667,66.55209149,11.13,0.017274453,11.03990412,10.98,97.3
1,06/08/2019 20:00,67.552,66.64332545,11.1,0.014806674,11.04083538,11.07,97.3
1,06/08/2019 20:05,67.56325,66.68315407,11.09,0.013063561,11.04156004,10.96,97.3
1,06/08/2019 20:10,67.5745,66.72298268,11.09,0.011956977,11.04474649,10.97,97.3
1,06/08/2019 20:15,67.58575,66.7628113,11.07,0.009303135,11.04707924,11.03,97.3
1,06/08/2019 20:20,67.597,66.80263992,11.06,0.007780359,11.04912294,10.97,97.3
1,06/08/2019 20:25,67.60825,66.84246853,11.04,0.0072633,11.05356807,10.92,97.3
1,06/08/2019 20:30,67.6195,66.88229715,11.02,0.006416226,11.05777529,10.98,97.3
1,06/08/2019 20:35,67.63075,66.92212576,11,0.005031527,11.06360053,11.03,97.3
1,06/08/2019 20:40,67.642,66.96195438,10.99,0.004048333,11.0689905,11.02,97.3
1,06/08/2019 20:45,67.65325,67.001783,10.98,0.003065138,11.07467726,10.94,97.3
1,06/08/2019 20:50,67.6645,67.04161161,10.98,0.002189664,11.08062238,10.98,97.3
1,06/08/2019 20:55,67.67575,67.08144023,10.96,0.001055661,11.08609353,10.97,97.3
1,06/08/2019 21:00,67.687,67.12126885,10.95,0.000645344,11.09113556,10.98,97.3
1,06/08/2019 21:05,67.66466667,67.14607734,10.94,0.000369188,11.09710702,10.99,97.3
1,06/08/2019 21:10,67.64233333,67.17088583,10.93,0.00016256,11.10135705,11.01,97.3
1,06/08/2019 21:15,67.62,67.19569432,10.91,4.70E-05,11.10529793,11,97.3
1,06/08/2019 21:20,67.59766667,67.22050281,10.98,0,11.10962287,10.99,97.3
1,06/08/2019 21:25,67.57533333,67.24531131,10.98,0,11.11430975,10.94,97.3
1,06/08/2019 21:30,67.553,67.2701198,10.97,0,11.1200106,10.98,97.3
1,06/08/2019 21:35,67.53066667,67.29492829,10.97,0,11.12465605,10.96,97.3
1,06/08/2019 21:40,67.50833333,67.31973678,10.98,0,11.1296507,10.96,97.3
1,06/08/2019 21:45,67.486,67.34454527,10.99,0,11.13495946,10.95,97.3
1,06/08/2019 21:50,67.46366667,67.36935376,10.96,0,11.13991732,10.94,97.3
1,06/08/2019 21:55,67.44133333,67.39416226,10.98,0,11.14455213,10.94,97.3
1,06/08/2019 22:00,67.419,67.41897075,10.97,0,11.15017503,10.97,97.3
1,06/08/2019 22:05,66.67516667,67.41897205,10.95,0,11.15540511,10.93,97.3
1,06/08/2019 22:10,65.93133333,67.41897336,10.97,0,11.1596603,10.89,97.3
1,06/08/2019 22:15,65.1875,67.41897466,10.97,0,11.16430531,10.91,97.3
1,06/08/2019 22:20,64.44366667,67.41897597,10.97,0,11.16797827,10.9,97.3
1,06/08/2019 22:25,63.69983333,67.41897727,10.97,0,11.1707626,10.91,97.3
1,06/08/2019 22:30,62.956,67.41897858,10.99,0,11.17270476,10.91,97.3
1,06/08/2019 22:35,62.21216667,67.41897988,10.97,0,11.17516796,10.89,97.3
1,06/08/2019 22:40,61.46833333,67.41898119,10.98,0,11.17682893,10.88,97.3
1,06/08/2019 22:45,60.7245,67.41898249,10.97,0,11.17708441,10.87,97.4
1,06/08/2019 22:50,59.98066667,67.4189838,10.97,0,11.17605342,10.84,97.4
1,06/08/2019 22:55,59.23683333,67.4189851,10.97,0,11.17510786,10.83,97.4
1,06/08/2019 23:00,58.493,67.41898641,10.96,0,11.17293194,10.83,97.4
1,06/08/2019 23:05,57.04575,67.02883876,10.95,0,11.17025169,10.83,97.4
1,06/08/2019 23:10,55.5985,66.63869112,10.95,0,11.16708689,10.82,97.4
1,06/08/2019 23:15,54.15125,66.24854347,10.96,0,11.16281952,10.77,97.4
1,06/08/2019 23:20,52.704,65.85839583,10.96,0,11.15754157,10.8,97.4
1,06/08/2019 23:25,51.25675,65.46824819,10.95,0,11.1525845,10.8,97.3
1,06/08/2019 23:30,49.8095,65.07810054,10.94,0,11.14659877,10.78,97.4
1,06/08/2019 23:35,48.36225,64.6879529,10.94,0,11.14037716,10.78,97.3
1,06/08/2019 23:40,46.915,64.29780526,10.93,0,11.13386834,10.76,97.4
1,06/08/2019 23:45,45.46775,63.90765761,10.92,0,11.1258254,10.72,97.4
1,06/08/2019 23:50,44.0205,63.51750997,10.91,0,11.11766368,10.75,97.4
1,06/08/2019 23:55,42.57325,63.12736233,10.89,0,11.11001868,10.72,97.4
1,07/08/2019 00:00,41.126,62.73721468,10.89,0,11.11001868,10.72,97.4
1,07/08/2019 00:05,40.13208333,61.80428208,10.86,0,11.10084327,10.67,97.4
1,07/08/2019 00:10,39.13816667,60.87134948,10.85,0,11.09090038,10.68,97.4
1,07/08/2019 00:15,38.14425,59.93841688,10.83,0,11.08019415,10.67,97.4
1,07/08/2019 00:20,37.15033333,59.00548428,10.83,0,11.06877865,10.63,97.4
1,07/08/2019 00:25,36.15641667,58.07255168,10.84,0,11.05740398,10.59,97.4
1,07/08/2019 00:30,35.1625,57.13961908,10.83,0,11.04606633,10.54,97.4
1,07/08/2019 00:35,34.16858333,56.20668648,10.82,0,11.03547333,10.57,97.4
1,07/08/2019 00:40,33.17466667,55.27375388,10.8,0,11.02410948,10.49,97.3
1,07/08/2019 00:45,32.18075,54.34082128,10.79,0,11.01277395,10.49,97.3
1,07/08/2019 00:50,31.18683333,53.40788868,10.79,0,11.00144352,10.53,97.3
1,07/08/2019 00:55,30.19291667,52.47495608,10.78,0,10.9900917,10.55,97.3
1,07/08/2019 01:00,29.199,51.54202348,10.77,0,10.97799663,10.51,97.3
1,07/08/2019 01:05,28.81983333,50.5980123,10.75,0,10.97190006,10.44,97.3
1,07/08/2019 01:10,28.44066667,49.65400112,10.75,0,10.96623062,10.47,97.3
1,07/08/2019 01:15,28.0615,48.70998994,10.73,0,10.96014467,10.35,97.3
1,07/08/2019 01:20,27.68233333,47.76597876,10.73,0,10.95451823,10.47,97.3
1,07/08/2019 01:25,27.30316667,46.82196759,10.73,0,10.94994104,10.4,97.3
1,07/08/2019 01:30,26.924,45.87795641,10.71,0,10.94646397,10.38,97.3
1,07/08/2019 01:35,26.54483333,44.93394523,10.7,0,10.94086016,10.42,97.3
1,07/08/2019 01:40,26.16566667,43.98993405,10.66,0,10.93716779,10.33,97.3
1,07/08/2019 01:45,25.7865,43.04592288,10.66,0,10.93295446,10.3,97.3
1,07/08/2019 01:50,25.40733333,42.1019117,10.65,0,10.92739224,10.4,97.3
1,07/08/2019 01:55,25.02816667,41.15790052,10.62,0,10.92369458,10.27,97.3
1,07/08/2019 02:00,24.649,40.21388934,10.6,0,10.92025081,10.29,97.3
1,07/08/2019 02:05,24.75725,39.57195416,10.57,0,10.91694263,10.28,97.3
1,07/08/2019 02:10,24.8655,38.93001899,10.54,0,10.91380254,10.36,97.3
1,07/08/2019 02:15,24.97375,38.28808381,10.52,0,10.91233914,10.33,97.3
1,07/08/2019 02:20,25.082,37.64614863,10.49,0,10.90931332,10.25,97.3
1,07/08/2019 02:25,25.19025,37.00421345,10.46,0,10.90724724,10.27,97.3
1,07/08/2019 02:30,25.2985,36.36227828,10.45,0,10.90442543,10.25,97.3
1,07/08/2019 02:35,25.40675,35.7203431,10.4,0,10.90171506,10.24,97.3
1,07/08/2019 02:40,25.515,35.07840792,10.39,0,10.89909529,10.2,97.3
1,07/08/2019 02:45,25.62325,34.43647274,10.35,0,10.89579782,10.28,97.3
1,07/08/2019 02:50,25.7315,33.79453756,10.34,0,10.89174987,10.29,97.3
1,07/08/2019 02:55,25.83975,33.15260239,10.31,0,10.88781464,10.27,97.3
1,07/08/2019 03:00,25.948,32.51066721,10.29,0,10.88472609,10.22,97.3
1,07/08/2019 03:05,25.74391667,32.24470807,10.27,0,10.88167244,10.27,97.3
1,07/08/2019 03:10,25.53983333,31.97874893,10.27,0,10.87791336,10.22,97.3
1,07/08/2019 03:15,25.33575,31.71278978,10.25,0,10.87358167,10.24,97.3
1,07/08/2019 03:20,25.13166667,31.44683064,10.23,0,10.8693709,10.25,97.3
1,07/08/2019 03:25,24.92758333,31.1808715,10.18,0,10.86460149,10.14,97.3
1,07/08/2019 03:30,24.7235,30.91491236,10.19,0,10.85940263,10.22,97.3
1,07/08/2019 03:35,24.51941667,30.64895322,10.16,0,10.85370086,10.23,97.3
